,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,watt
126,22.9,30.5,0.0,0.6,83.1,13.7,14.03,7.9,1622.0384615384614,1672.2115384615386,3663.8888888888887,110.25551282051283
127,24.7,31.8,0.0,1.0,75.6,13.7,14.47,8.0,4166.692307692308,3977.4551282051284,3672.2222222222217,271.4130929487179
128,26.4,31.0,10.2,1.5,77.8,13.6,8.72,0.0,3604.346153846154,3534.0833333333335,2138.888888888889,237.45219551282054
129,24.1,27.2,57.4,0.7,90.1,13.6,2.4,8.5,1632.9871794871797,1661.4166666666667,469.44444444444446,115.9535096153846
130,23.6,31.6,0.0,1.0,76.9,13.6,16.25,7.8,5082.666666666665,4811.7692307692305,4105.555555555556,320.88592948717945
131,24.7,31.4,0.0,0.8,73.1,13.5,19.37,6.5,5968.634615384615,5609.858974358975,4858.333333333333,365.3895512820513
132,23.6,31.7,0.0,0.8,76.3,13.5,19.71,2.1,5638.801282051282,5302.089743589743,5113.888888888889,348.0555288461539
133,23.0,31.7,0.0,0.9,72.8,13.5,23.34,2.4,6017.346153846154,5636.615384615384,6155.555555555555,372.6913461538462
134,23.1,32.2,0.0,0.9,71.6,13.4,23.98,3.0,6493.942307692307,6046.820512820513,6258.333333333333,402.45671474358977
135,24.0,32.0,0.0,1.1,74.9,13.4,17.89,6.8,5874.019230769231,5497.410256410256,4630.555555555556,369.6039262820513
136,20.6,29.7,68.9,1.1,80.0,13.4,10.22,8.9,1986.7051282051282,2039.5448717948718,2611.1111111111113,136.42897435897436
137,20.4,29.6,0.0,0.9,76.3,13.3,21.98,4.6,5836.5641025641025,5442.724358974358,5677.777777777777,352.5075961538461
138,21.7,31.7,0.0,1.0,70.8,13.3,21.18,6.4,5938.6410256410245,5612.0641025641025,5430.555555555555,369.4361217948718
139,24.0,34.4,0.0,0.9,66.9,13.2,23.59,5.4,5671.224358974359,5333.532051282051,5986.1111111111095,350.09955128205127
140,25.0,34.1,0.2,1.4,64.5,13.2,19.57,6.6,4551.5641025641025,4305.955128205128,5052.777777777778,280.9733974358974
141,25.1,31.6,29.9,1.8,75.6,13.2,9.18,8.3,3003.570512820513,3033.5,2294.4444444444443,199.5808974358975
142,24.6,32.4,26.5,0.9,79.3,13.1,17.39,8.4,5142.173076923076,4851.5641025641025,4702.777777777777,312.8919391025641
143,23.9,30.9,35.0,0.5,87.0,13.1,11.49,7.3,3192.628205128205,3126.858974358974,2963.888888888889,203.41407852564106
144,24.0,30.1,2.9,0.6,85.4,13.1,11.12,6.8,4251.198717948718,3995.49358974359,2955.555555555555,266.19326923076926
145,22.9,30.4,0.9,1.1,72.1,13.0,13.5,6.8,3435.4102564102564,3384.1987179487182,3427.7777777777774,218.04527243589746
146,21.4,30.0,0.0,1.2,70.5,13.0,16.98,7.0,5454.397435897436,5101.974358974359,4319.444444444445,342.8973397435897
147,22.8,25.0,20.6,1.0,89.8,12.9,3.02,10.0,819.8397435897436,851.3589743589743,783.3333333333334,57.89478146853146
148,20.4,25.9,40.0,2.4,78.1,12.9,12.1,7.9,4078.083333333333,3838.5769230769233,3263.8888888888887,257.36142628205124
149,18.7,26.9,0.0,1.5,63.9,12.9,18.66,3.4,5371.698717948716,5008.788461538461,4775.0,319.06872668997664
150,16.8,23.7,0.0,0.5,79.6,12.8,6.44,8.8,1318.3525641025642,1370.2179487179485,1611.111111111111,88.08040064102565
151,17.1,25.5,11.9,1.4,77.6,12.8,9.52,10.0,1530.076923076923,1581.8461538461538,2552.7777777777783,103.62445512820514
152,16.0,20.8,38.0,2.7,87.1,12.7,2.51,8.4,678.8717948717948,700.6923076923077,661.1111111111111,50.38709935897436
153,19.7,26.6,2.6,2.5,67.5,12.7,17.87,6.0,4439.4358974358975,4117.692307692308,4666.666666666666,277.98421474358975
154,17.7,25.4,9.0,1.0,82.9,12.7,14.17,7.1,4760.846153846154,4470.73717948718,3838.8888888888882,303.344122960373
155,17.4,25.8,0.0,0.8,77.3,12.6,17.12,7.6,4956.326923076923,4520.628205128205,4505.555555555555,312.29451923076925
156,17.5,26.3,0.5,1.3,72.4,12.6,10.33,9.1,978.8269230769231,1016.0128205128203,830.5555555555555,65.27660256410256
157,17.2,21.6,15.4,0.8,84.3,12.6,5.8,7.8,0.0,0.0,0.0,0.0
158,15.4,25.4,0.0,0.7,71.1,12.5,21.18,3.0,0.0,0.0,0.0,0.0
159,16.2,25.1,0.0,0.8,78.3,12.5,17.98,5.8,4468.897435897436,4097.711538461538,4580.555555555556,274.8622371794871
160,17.7,27.2,0.0,0.8,70.6,12.4,18.58,6.3,5703.50641025641,5077.423076923077,4991.666666666667,351.6500641025641
161,20.1,25.5,5.4,0.8,81.6,12.4,8.22,7.4,2113.9871794871797,2102.820512820513,2108.3333333333335,139.91652243589743
