,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,watt,reset_match
155,19.4,28.9,10.5,0.6,82.9,12.6,18.58,8.4,1649.6025641025642,1947.820512820513,2783.333333333333,11220.388782051285,1816.1387256653632
156,19.7,26.3,3.3,0.8,88.5,12.6,6.82,10.0,1015.7371794871794,1186.0384615384614,1808.3333333333335,7109.9150641025635,1240.2508414754943
157,18.7,24.5,2.4,1.3,82.4,12.5,9.95,6.6,855.6474358974359,1006.423076923077,1269.4444444444443,5639.2262820512815,741.3589546291204
158,18.4,23.8,0.4,0.5,86.8,12.5,9.86,8.0,883.8717948717948,1037.3076923076922,2430.5555555555557,6274.516666666667,1543.8668749613846
159,18.8,27.7,,0.6,83.0,12.4,18.36,6.6,2592.0064102564097,3096.262820512821,3508.3333333333326,17055.3125,2493.47949243106
160,18.2,28.3,,0.6,80.0,12.4,18.78,7.3,3280.6474358974356,3963.038461538462,4430.555555555556,21899.147435897434,3106.4615562288677
161,19.8,23.3,1.8,0.4,91.6,12.4,5.86,8.6,358.9615384615385,419.71153846153845,902.7777777777778,2767.9131410256414,504.3112870000257
162,18.1,23.7,3.7,0.3,92.6,12.3,5.42,9.9,634.8717948717949,743.7115384615383,1380.5555555555557,4827.381730769231,928.1065016360974
163,14.8,23.4,1.1,0.6,87.6,12.3,9.29,8.6,1497.4615384615386,1746.9038461538462,2422.222222222222,10824.863782051281,1572.856784022947
164,11.3,26.5,,1.0,74.5,12.3,18.84,4.0,3492.9743589743584,4187.397435897436,4869.444444444444,22963.550000000003,3417.5272817621035
165,10.6,27.0,,0.9,71.8,12.2,22.09,0.1,4134.24358974359,4937.628205128206,5827.777777777778,26548.140705128204,3910.459813347448
166,11.1,24.5,,0.8,71.1,12.2,19.86,3.9,3668.2499999999995,4357.737179487179,5188.888888888889,23554.62916666667,3462.5428239744233
167,13.5,23.2,,1.0,75.6,12.2,12.48,6.1,1669.4743589743591,1930.4679487179487,2413.888888888889,10643.485256410255,1332.9432585695988
168,13.1,22.6,,1.1,70.5,12.1,9.66,9.5,1628.4423076923078,1934.794871794872,2522.222222222222,11518.751923076925,1775.7548920553595
169,15.1,24.5,0.0,1.4,70.8,12.1,13.41,6.8,2282.961538461538,2761.564102564103,2988.888888888889,15314.41185897436,2096.052239102416
170,13.2,25.7,,0.9,74.6,12.0,14.86,5.0,2128.7692307692305,2555.1730769230767,2808.3333333333335,14103.690384615382,2039.219724278556
171,13.6,26.0,,0.8,73.8,12.0,18.24,3.9,3435.891025641026,4152.192307692308,4355.555555555556,22634.523717948716,2983.655637451206
172,13.2,25.2,,0.9,75.5,12.0,16.65,3.4,1582.801282051282,1878.6923076923078,3333.3333333333335,10552.310256410256,2003.415617685661
173,10.0,24.7,,0.7,76.0,11.9,20.53,2.3,3748.3653846153848,4511.961538461539,5399.999999999999,25016.564743589744,3638.4600112568287
174,10.0,25.3,,0.6,78.1,11.9,18.67,4.9,3453.2692307692305,4149.833333333333,4902.777777777778,22669.662179487183,3319.871402365785
175,12.6,26.0,,0.8,72.8,11.9,17.61,4.8,3050.858974358975,3701.179487179487,4191.666666666666,20234.402243589742,2883.870318022215
176,13.7,26.1,,0.8,75.4,11.8,19.11,4.6,3454.378205128205,4202.448717948718,4622.222222222222,23065.036538461532,3258.67788422112
177,13.8,25.4,,0.8,82.1,11.8,17.49,6.5,1769.198717948718,2083.4358974358975,3027.777777777778,11436.715384615385,1768.343231621976
178,17.3,26.3,0.0,0.7,77.4,11.8,14.62,8.4,2212.1858974358975,2608.5128205128203,3636.111111111111,14370.115384615387,2100.963434947636
179,16.0,24.8,0.2,0.6,82.8,11.7,9.27,9.8,1572.1410256410256,1878.75,1980.5555555555557,10899.132051282051,1336.186378467494
180,10.6,21.3,,1.8,52.1,11.7,20.46,3.3,3691.128205128205,4493.596153846154,5450.0,25554.05224358974,3636.1846808767705
