,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,watt,reset_match
187,11.9,20.9,,0.9,73.6,11.4,12.39,6.6,3968.8141025641025,3326.8141025641025,3366.6666666666665,735.5308066933067,3823.944048865699
188,8.7,17.5,,0.7,72.0,11.3,13.98,5.3,3821.74358974359,3294.0961538461534,3747.222222222222,726.7840659340658,4405.280487675276
189,7.8,18.2,,0.8,62.5,11.3,11.89,6.5,3221.211538461538,2757.2948717948716,3252.7777777777774,619.934632034632,3588.725143167754
190,5.9,17.3,,0.6,57.8,11.3,14.78,6.6,4652.596153846153,3873.608974358974,4025.0000000000005,868.2016025641026,4627.898380482996
191,5.8,16.1,,0.5,71.5,11.2,8.47,7.3,2230.4423076923076,2166.974358974359,2319.4444444444443,452.239806027306,2686.06695057416
192,6.7,17.8,,0.7,71.1,11.2,16.29,1.3,4807.974358974359,3746.4487179487173,4169.444444444444,889.9400516150517,4675.724139230981
193,3.6,18.3,,0.5,69.4,11.1,16.42,0.0,5500.9423076923085,4293.01282051282,4450.0,1000.6095820845821,5181.050985494489
194,6.2,20.3,,0.5,69.9,11.1,15.63,0.8,5064.833333333333,3954.4102564102564,4244.444444444444,952.8204045954045,4925.332725736932
195,6.5,20.7,,0.5,70.4,11.1,15.34,1.4,5329.897435897436,4155.5,4163.888888888889,971.232783882784,4852.403887922031
196,8.6,16.0,,0.4,76.8,11.0,4.76,8.9,1228.5128205128206,1260.2820512820513,1300.0000000000002,245.7422327672327,1482.6619286879302
197,8.4,17.5,0.0,1.0,68.1,11.0,7.6,5.3,2067.00641025641,1889.2948717948718,2083.333333333333,404.27738095238095,2493.124606053616
