ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,±â¿Â(¡ÆC),°­¼ö·®(mm),Ç³¼Ó(m/s),Ç³Çâ(16¹æÀ§),½Àµµ(%),ÀÏÁ¶(hr),ÀÏ»ç(MJ/m2),Àû¼³(cm),Àü¿î·®(10ºÐÀ§),10cm ÁöÁß¿Âµµ(¡ÆC)
152,¿ï»ê,2020-03-24 07:00,6.9,,1.5,340,79,.1,,,0,
152,¿ï»ê,2020-03-24 08:00,8.6,,1,20,73,1,,,1,
152,¿ï»ê,2020-03-24 09:00,11.2,,1,340,63,1,,,2,
152,¿ï»ê,2020-03-24 10:00,12.3,,2.2,70,53,1,,,4,
152,¿ï»ê,2020-03-24 11:00,13.8,,2.8,110,43,1,,,3,
152,¿ï»ê,2020-03-24 12:00,13.3,,2.5,70,43,.8,,,6,
152,¿ï»ê,2020-03-24 13:00,14.5,,3,110,39,.5,,,5,
152,¿ï»ê,2020-03-24 14:00,13.3,,3.2,110,40,.7,,,5,
152,¿ï»ê,2020-03-24 15:00,14.2,,3,110,40,.8,,,4,
152,¿ï»ê,2020-03-24 16:00,13.5,,3.3,140,41,1,,,0,
152,¿ï»ê,2020-03-24 17:00,12.8,,2.7,140,41,1,,,0,
152,¿ï»ê,2020-03-24 18:00,11.7,,2.7,160,44,1,,,0,
152,¿ï»ê,2020-03-24 19:00,11.1,,2.2,140,47,.1,,,0,
152,¿ï»ê,2020-03-24 20:00,10.8,,1.8,140,50,,,,0,
152,¿ï»ê,2020-03-24 21:00,9.4,,.5,70,56,,,,0,
152,¿ï»ê,2020-03-24 22:00,9.4,,1.1,340,58,,,,0,
152,¿ï»ê,2020-03-24 23:00,8.5,,.3,0,60,,,,0,
152,¿ï»ê,2020-03-25 00:00,7.4,,.1,0,66,,,,0,
152,¿ï»ê,2020-03-25 01:00,6.8,,.2,0,70,,,,1,
152,¿ï»ê,2020-03-25 02:00,6.6,,.4,0,71,,,,0,
152,¿ï»ê,2020-03-25 03:00,6.5,,.3,0,72,,,,0,
152,¿ï»ê,2020-03-25 04:00,5.8,,0,0,75,,,,0,
152,¿ï»ê,2020-03-25 05:00,5.7,,.1,0,76,,,,0,
152,¿ï»ê,2020-03-25 06:00,5.1,,.2,0,79,,,,0,
152,¿ï»ê,2020-03-25 07:00,6.4,,.2,0,77,.3,,,0,
152,¿ï»ê,2020-03-25 08:00,9.4,,.7,20,71,1,,,0,
152,¿ï»ê,2020-03-25 09:00,11.9,,1.3,90,59,1,,,0,
152,¿ï»ê,2020-03-25 10:00,13.8,,1.9,140,50,1,,,0,
152,¿ï»ê,2020-03-25 11:00,15.4,,2.8,140,48,1,,,0,
152,¿ï»ê,2020-03-25 12:00,16,,3.3,140,48,1,,,0,
152,¿ï»ê,2020-03-25 13:00,16,,3.7,140,50,1,,,0,
152,¿ï»ê,2020-03-25 14:00,15.7,,4,140,49,1,,,0,
152,¿ï»ê,2020-03-25 15:00,16.6,,3.3,140,49,1,,,0,
152,¿ï»ê,2020-03-25 16:00,15.3,,3.9,140,54,1,,,0,
152,¿ï»ê,2020-03-25 17:00,15.4,,3.5,160,52,.9,,,4,
152,¿ï»ê,2020-03-25 18:00,14.5,,3.2,160,58,1,,,3,
152,¿ï»ê,2020-03-25 19:00,13.8,,2.1,180,59,.2,,,0,
152,¿ï»ê,2020-03-25 20:00,13.3,,2.5,200,61,,,,1,
152,¿ï»ê,2020-03-25 21:00,12.6,,1.7,200,65,,,,6,
152,¿ï»ê,2020-03-25 22:00,12.6,,2.4,200,68,,,,7,
152,¿ï»ê,2020-03-25 23:00,12.9,,2.3,200,70,,,,9,
152,¿ï»ê,2020-03-26 00:00,12.2,,1.9,230,69,,,,7,
152,¿ï»ê,2020-03-26 01:00,11.4,,2.1,230,69,,,,6,
152,¿ï»ê,2020-03-26 02:00,10.8,,2,180,69,,,,4,
152,¿ï»ê,2020-03-26 03:00,9.7,,1.1,200,77,,,,7,
152,¿ï»ê,2020-03-26 04:00,9.6,,1.1,320,77,,,,7,
152,¿ï»ê,2020-03-26 05:00,9.3,,.3,0,73,,,,8,
152,¿ï»ê,2020-03-26 06:00,10.1,,.9,270,75,,,,9,
152,¿ï»ê,2020-03-26 07:00,9.4,,1.1,340,80,0,,,9,
152,¿ï»ê,2020-03-26 08:00,11.5,,.9,320,74,0,,,9,
152,¿ï»ê,2020-03-26 09:00,11.4,,.8,20,75,0,,,10,
152,¿ï»ê,2020-03-26 10:00,12.7,,.1,0,66,0,,,10,
152,¿ï»ê,2020-03-26 11:00,13.9,,.9,140,73,0,,,10,
152,¿ï»ê,2020-03-26 12:00,14.7,0,2.7,200,83,0,,,10,
152,¿ï»ê,2020-03-26 13:00,14.8,,3.5,200,84,0,,,10,
152,¿ï»ê,2020-03-26 14:00,14.3,,3.1,200,90,0,,,10,
152,¿ï»ê,2020-03-26 15:00,14.2,.9,2.9,200,97,0,,,10,
152,¿ï»ê,2020-03-26 16:00,14.6,,2.6,180,98,0,,,10,
152,¿ï»ê,2020-03-26 17:00,14.8,,2.1,180,98,0,,,10,
152,¿ï»ê,2020-03-26 18:00,14.8,.5,3,200,98,0,,,10,
152,¿ï»ê,2020-03-26 19:00,14.9,,2.3,180,98,0,,,10,
152,¿ï»ê,2020-03-26 20:00,14.9,,2.2,200,98,,,,10,
152,¿ï»ê,2020-03-26 21:00,15.1,2.9,.7,140,98,,,,10,
152,¿ï»ê,2020-03-26 22:00,15.4,,2,160,98,,,,10,
152,¿ï»ê,2020-03-26 23:00,15.3,,.6,160,98,,,,10,
152,¿ï»ê,2020-03-27 00:00,15.3,9.5,.6,110,98,,,,10,
152,¿ï»ê,2020-03-27 01:00,15.3,,.4,0,98,,,,10,
152,¿ï»ê,2020-03-27 02:00,15.4,,.8,200,98,,,,10,
152,¿ï»ê,2020-03-27 03:00,15.4,1,.9,180,98,,,,10,
152,¿ï»ê,2020-03-27 04:00,15.3,,.3,0,98,,,,10,
152,¿ï»ê,2020-03-27 05:00,15.3,,.3,0,98,,,,10,
152,¿ï»ê,2020-03-27 06:00,15.3,,.3,0,98,,,,10,
152,¿ï»ê,2020-03-27 07:00,15.3,,.8,360,98,0,,,10,
152,¿ï»ê,2020-03-27 08:00,15.7,,1.7,340,98,0,,,10,
152,¿ï»ê,2020-03-27 09:00,16.1,,.6,360,98,0,,,10,
152,¿ï»ê,2020-03-27 10:00,16.9,,2.2,320,98,0,,,10,
152,¿ï»ê,2020-03-27 11:00,16.6,,2,340,98,0,,,10,
152,¿ï»ê,2020-03-27 12:00,16.2,.9,2.3,360,98,0,,,10,
152,¿ï»ê,2020-03-27 13:00,15.1,,2.8,340,98,0,,,10,
152,¿ï»ê,2020-03-27 14:00,14.1,,3.3,360,98,0,,,10,
152,¿ï»ê,2020-03-27 15:00,14.3,.4,1.8,20,98,0,,,10,
152,¿ï»ê,2020-03-27 16:00,13,,2.2,20,98,0,,,10,
152,¿ï»ê,2020-03-27 17:00,12.1,,2.3,20,98,0,,,10,
152,¿ï»ê,2020-03-27 18:00,11.5,,3.2,360,98,0,,,10,
152,¿ï»ê,2020-03-27 19:00,10.8,,2.5,20,97,0,,,9,
152,¿ï»ê,2020-03-27 20:00,10.2,,2.8,360,98,,,,9,
152,¿ï»ê,2020-03-27 21:00,9.7,0,3.1,20,96,,,,10,
152,¿ï»ê,2020-03-27 22:00,9.2,,1.5,360,98,,,,10,
152,¿ï»ê,2020-03-27 23:00,9,,1.9,20,98,,,,10,
152,¿ï»ê,2020-03-28 00:00,8.8,0,2.1,20,96,,,,9,
152,¿ï»ê,2020-03-28 01:00,8.9,,2.5,360,93,,,,9,
152,¿ï»ê,2020-03-28 02:00,8.7,,1.8,340,92,,,,10,
152,¿ï»ê,2020-03-28 03:00,8.6,,2.2,340,91,,,,5,
152,¿ï»ê,2020-03-28 04:00,7.8,,2.9,340,94,,,,6,
152,¿ï»ê,2020-03-28 05:00,7.7,,2.6,340,91,,,,5,
152,¿ï»ê,2020-03-28 06:00,7.4,,3.8,340,89,,,,8,
152,¿ï»ê,2020-03-28 07:00,7.3,,1.3,360,82,0,,,8,
152,¿ï»ê,2020-03-28 08:00,7.9,,3.6,340,77,0,,,9,
152,¿ï»ê,2020-03-28 09:00,8.7,,3.2,340,69,.6,,,9,
152,¿ï»ê,2020-03-28 10:00,10,,3.5,340,68,.7,,,10,
152,¿ï»ê,2020-03-28 11:00,9.3,,3.2,360,72,.1,,,10,
152,¿ï»ê,2020-03-28 12:00,9.5,,4,20,67,0,,,10,
152,¿ï»ê,2020-03-28 13:00,9.5,,3.7,20,67,0,,,10,
152,¿ï»ê,2020-03-28 14:00,9.4,,3.9,20,56,0,,,10,
152,¿ï»ê,2020-03-28 15:00,9,,4.4,360,56,0,,,10,
152,¿ï»ê,2020-03-28 16:00,9,,3.4,360,57,0,,,10,
152,¿ï»ê,2020-03-28 17:00,8.9,,3,360,61,0,,,10,
152,¿ï»ê,2020-03-28 18:00,8.8,,2.9,360,63,0,,,10,
152,¿ï»ê,2020-03-28 19:00,8.4,,2.3,360,68,0,,,10,
152,¿ï»ê,2020-03-28 20:00,8.3,,2.6,340,69,,,,10,
152,¿ï»ê,2020-03-28 21:00,8.2,,2.5,340,69,,,,9,
152,¿ï»ê,2020-03-28 22:00,8,,2.7,340,69,,,,10,
152,¿ï»ê,2020-03-28 23:00,7.7,,1.8,340,68,,,,10,
152,¿ï»ê,2020-03-29 00:00,7.7,,2.3,340,68,,,,9,
152,¿ï»ê,2020-03-29 01:00,7.3,,2.7,340,71,,,,9,
152,¿ï»ê,2020-03-29 02:00,7.1,,1.9,340,72,,,,10,
152,¿ï»ê,2020-03-29 03:00,6.8,,2.3,340,72,,,,3,
152,¿ï»ê,2020-03-29 04:00,6.3,,2.6,320,74,,,,0,
152,¿ï»ê,2020-03-29 05:00,5.8,,1.9,320,75,,,,0,
152,¿ï»ê,2020-03-29 06:00,5.7,,1.8,340,75,,,,3,
152,¿ï»ê,2020-03-29 07:00,6.1,,1.9,340,74,0,,,7,
152,¿ï»ê,2020-03-29 08:00,6.4,,3.1,340,82,.2,,,9,
152,¿ï»ê,2020-03-29 09:00,8.7,.1,2.9,340,77,.7,,,7,
152,¿ï»ê,2020-03-29 10:00,10.1,,2.1,20,67,.7,,,6,
152,¿ï»ê,2020-03-29 11:00,11.4,,3,70,59,.4,,,8,
152,¿ï»ê,2020-03-29 12:00,11.7,,3.6,70,54,.6,,,8,
152,¿ï»ê,2020-03-29 13:00,10.9,,3.3,70,57,.4,,,8,
152,¿ï»ê,2020-03-29 14:00,10.2,,3.1,20,65,.3,,,9,
152,¿ï»ê,2020-03-29 15:00,10.9,,3.1,50,60,.2,,,8,
152,¿ï»ê,2020-03-29 16:00,11.2,,3.5,70,60,.8,,,7,
152,¿ï»ê,2020-03-29 17:00,9.9,,2.5,20,62,.4,,,10,
152,¿ï»ê,2020-03-29 18:00,9.6,,1.9,50,64,0,,,10,
152,¿ï»ê,2020-03-29 19:00,9.1,,1.6,20,67,0,,,10,
152,¿ï»ê,2020-03-29 20:00,8.9,,1,360,67,,,,10,
152,¿ï»ê,2020-03-29 21:00,8.6,,1.4,340,69,,,,9,
152,¿ï»ê,2020-03-29 22:00,8.5,,1.3,360,70,,,,10,
152,¿ï»ê,2020-03-29 23:00,8.2,,1.3,340,70,,,,10,
152,¿ï»ê,2020-03-30 00:00,7.7,,1.2,320,74,,,,9,
152,¿ï»ê,2020-03-30 01:00,7.3,,1.1,320,76,,,,8,
152,¿ï»ê,2020-03-30 02:00,6.4,,.9,320,80,,,,8,
152,¿ï»ê,2020-03-30 03:00,6.7,,1,320,79,,,,10,
152,¿ï»ê,2020-03-30 04:00,6.6,,.3,0,81,,,,10,
152,¿ï»ê,2020-03-30 05:00,6.8,,1.2,320,81,,,,10,
152,¿ï»ê,2020-03-30 06:00,6.9,,1.2,320,80,,,,10,
152,¿ï»ê,2020-03-30 07:00,7.2,,.7,360,80,0,,,8,
152,¿ï»ê,2020-03-30 08:00,9.1,,1.8,340,73,.5,,,6,
152,¿ï»ê,2020-03-30 09:00,11.5,,1.3,340,61,1,,,4,
152,¿ï»ê,2020-03-30 10:00,12.8,,1.7,90,55,1,,,4,
152,¿ï»ê,2020-03-30 11:00,13.9,,1.6,90,51,1,,,7,
152,¿ï»ê,2020-03-30 12:00,15.1,,2.6,90,50,1,,,8,
152,¿ï»ê,2020-03-30 13:00,15.3,,2.9,90,48,1,,,8,
152,¿ï»ê,2020-03-30 14:00,14.7,,3.5,110,51,1,,,8,
152,¿ï»ê,2020-03-30 15:00,15,,3.1,140,50,1,,,8,
152,¿ï»ê,2020-03-30 16:00,14.1,,2.9,110,50,1,,,5,
152,¿ï»ê,2020-03-30 17:00,12.9,,3.2,110,58,1,,,3,
152,¿ï»ê,2020-03-30 18:00,11.8,,3.6,90,62,1,,,2,
152,¿ï»ê,2020-03-30 19:00,10.8,,1.4,110,68,.2,,,1,
152,¿ï»ê,2020-03-30 20:00,10,,.6,90,73,,,,0,
152,¿ï»ê,2020-03-30 21:00,9.6,,1.2,20,76,,,,0,
152,¿ï»ê,2020-03-30 22:00,8.6,,.9,20,81,,,,5,
152,¿ï»ê,2020-03-30 23:00,9,,1.3,360,81,,,,5,
152,¿ï»ê,2020-03-31 00:00,8,,1.3,320,86,,,,0,
152,¿ï»ê,2020-03-31 01:00,8.1,,1.6,340,86,,,,0,
152,¿ï»ê,2020-03-31 02:00,7.5,,1,320,91,,,,1,
152,¿ï»ê,2020-03-31 03:00,7,,1.7,320,94,,,,0,
152,¿ï»ê,2020-03-31 04:00,6.1,,.9,20,97,,,,0,
152,¿ï»ê,2020-03-31 05:00,5.9,,1.5,20,98,,,,0,
152,¿ï»ê,2020-03-31 06:00,5.3,,.5,230,98,,,,0,
152,¿ï»ê,2020-03-31 07:00,6.7,,.4,0,98,.4,,,0,
152,¿ï»ê,2020-03-31 08:00,9.9,,.5,50,87,1,,,1,
152,¿ï»ê,2020-03-31 09:00,12.5,,1.2,50,71,1,,,1,
152,¿ï»ê,2020-03-31 10:00,14,,1.8,90,62,1,,,1,
152,¿ï»ê,2020-03-31 11:00,14.8,,3.2,90,62,1,,,0,
152,¿ï»ê,2020-03-31 12:00,16,,2.8,70,55,1,,,0,
152,¿ï»ê,2020-03-31 13:00,15.7,,3.5,90,47,1,,,7,
152,¿ï»ê,2020-03-31 14:00,16.3,,3.1,70,38,.9,,,6,
152,¿ï»ê,2020-03-31 15:00,16,,3.4,70,45,1,,,4,
152,¿ï»ê,2020-03-31 16:00,14.9,,2.8,70,48,1,,,2,
152,¿ï»ê,2020-03-31 17:00,15.1,,2.6,110,47,1,,,3,
152,¿ï»ê,2020-03-31 18:00,12.9,,2.5,110,62,.7,,,7,
152,¿ï»ê,2020-03-31 19:00,12,,2.8,110,76,0,,,7,
152,¿ï»ê,2020-03-31 20:00,11.3,,1,70,79,,,,5,
152,¿ï»ê,2020-03-31 21:00,10.9,,1.4,360,82,,,,6,
152,¿ï»ê,2020-03-31 22:00,9.6,,.3,0,87,,,,4,
152,¿ï»ê,2020-03-31 23:00,10.1,,.9,360,89,,,,4,
152,¿ï»ê,2020-04-01 00:00,9.7,,.9,340,92,,,,8,
152,¿ï»ê,2020-04-01 01:00,9.6,,.7,340,91,,,,10,
152,¿ï»ê,2020-04-01 02:00,9.6,,1.2,360,94,,,,10,
152,¿ï»ê,2020-04-01 03:00,9.6,.2,1,200,97,,,,10,
152,¿ï»ê,2020-04-01 04:00,9.1,0,1.1,360,98,,,,10,
152,¿ï»ê,2020-04-01 05:00,9.6,.1,2.9,320,95,,,,10,
152,¿ï»ê,2020-04-01 06:00,9.1,0,1.4,320,98,,,,10,
152,¿ï»ê,2020-04-01 07:00,9.4,.1,.2,0,98,0,,,10,
152,¿ï»ê,2020-04-01 08:00,10.8,0,1.7,320,83,0,,,10,
152,¿ï»ê,2020-04-01 09:00,11.8,0,2,50,69,0,,,10,
152,¿ï»ê,2020-04-01 10:00,12.9,0,3.1,360,54,0,,,10,
152,¿ï»ê,2020-04-01 11:00,14,0,1.6,290,53,0,,,10,
152,¿ï»ê,2020-04-01 12:00,15.1,,2.6,360,46,0,,,10,
152,¿ï»ê,2020-04-01 13:00,15.6,,3.3,360,47,0,,,10,
152,¿ï»ê,2020-04-01 14:00,16.3,,2.9,360,50,.7,,,9,
152,¿ï»ê,2020-04-01 15:00,16.4,,2.4,50,49,1,,,4,
152,¿ï»ê,2020-04-01 16:00,15.8,,3.2,90,62,1,,,0,
152,¿ï»ê,2020-04-01 17:00,15.8,,1.7,110,63,1,,,1,
152,¿ï»ê,2020-04-01 18:00,13.1,,3.6,70,79,.6,,,7,
152,¿ï»ê,2020-04-01 19:00,12.4,,1.9,50,84,0,,,9,
152,¿ï»ê,2020-04-01 20:00,12.2,,2,20,84,,,,9,
152,¿ï»ê,2020-04-01 21:00,12,,2.1,20,85,,,,10,
152,¿ï»ê,2020-04-01 22:00,10.4,0,4.3,20,82,,,,10,
152,¿ï»ê,2020-04-01 23:00,8.5,0,3.5,360,82,,,,10,
152,¿ï»ê,2020-04-02 00:00,7.4,.4,3.9,360,86,,,,10,
152,¿ï»ê,2020-04-02 01:00,7,,4.1,340,72,,,,2,
152,¿ï»ê,2020-04-02 02:00,6.2,,2.6,320,73,,,,0,
152,¿ï»ê,2020-04-02 03:00,6.3,,2.9,320,71,,,,0,
152,¿ï»ê,2020-04-02 04:00,5.7,,1,340,78,,,,0,
152,¿ï»ê,2020-04-02 05:00,5.1,,2.2,320,79,,,,0,
152,¿ï»ê,2020-04-02 06:00,4.7,,2,320,79,,,,2,
152,¿ï»ê,2020-04-02 07:00,5.7,,1.7,320,75,.5,,,0,
152,¿ï»ê,2020-04-02 08:00,7.9,,2.7,340,62,1,,,0,
152,¿ï»ê,2020-04-02 09:00,10.2,,1.7,360,52,1,,,0,
152,¿ï»ê,2020-04-02 10:00,12.1,,2.8,360,34,1,,,0,
152,¿ï»ê,2020-04-02 11:00,13.3,,2.1,360,27,1,,,0,
152,¿ï»ê,2020-04-02 12:00,15,,2.1,140,23,1,,,0,
152,¿ï»ê,2020-04-02 13:00,15.7,,2.7,160,22,1,,,3,
152,¿ï»ê,2020-04-02 14:00,15.6,,3.3,160,30,1,,,0,
152,¿ï»ê,2020-04-02 15:00,15.5,,3.4,160,33,1,,,2,
152,¿ï»ê,2020-04-02 16:00,15,,3.4,160,38,1,,,5,
152,¿ï»ê,2020-04-02 17:00,14,,3.2,140,43,1,,,8,
152,¿ï»ê,2020-04-02 18:00,13.4,,2.2,160,47,.4,,,8,
152,¿ï»ê,2020-04-02 19:00,12.4,,2.5,180,49,0,,,8,
152,¿ï»ê,2020-04-02 20:00,12.1,,1.7,200,49,,,,10,
152,¿ï»ê,2020-04-02 21:00,11.5,,1.1,250,51,,,,8,
152,¿ï»ê,2020-04-02 22:00,11.2,,1,250,48,,,,7,
152,¿ï»ê,2020-04-02 23:00,10.7,,1.3,230,48,,,,9,
152,¿ï»ê,2020-04-03 00:00,11,,2,290,44,,,,7,
152,¿ï»ê,2020-04-03 01:00,9.4,,1.2,270,57,,,,9,
152,¿ï»ê,2020-04-03 02:00,8.8,,0,0,60,,,,9,
152,¿ï»ê,2020-04-03 03:00,9.5,,1.7,320,54,,,,8,
152,¿ï»ê,2020-04-03 04:00,9.8,,1,320,50,,,,9,
152,¿ï»ê,2020-04-03 05:00,9.4,,1.6,340,52,,,,7,
152,¿ï»ê,2020-04-03 06:00,9.2,,2,270,51,,,,6,
152,¿ï»ê,2020-04-03 07:00,10.1,,2.3,320,44,0,,,6,
152,¿ï»ê,2020-04-03 08:00,11.2,,2.4,320,38,.8,,,6,
152,¿ï»ê,2020-04-03 09:00,12.1,,2.6,360,33,.7,,,7,
152,¿ï»ê,2020-04-03 10:00,14.5,,2.1,320,25,1,,,0,
152,¿ï»ê,2020-04-03 11:00,17.1,,1.9,360,18,1,,,0,
152,¿ï»ê,2020-04-03 12:00,17.9,,1.8,140,15,1,,,0,
152,¿ï»ê,2020-04-03 13:00,18.9,,2.8,110,16,1,,,6,
152,¿ï»ê,2020-04-03 14:00,18.5,,3.1,160,26,1,,,5,
152,¿ï»ê,2020-04-03 15:00,18.3,,3.4,160,29,1,,,2,
152,¿ï»ê,2020-04-03 16:00,17.2,,3.1,140,32,1,,,3,
152,¿ï»ê,2020-04-03 17:00,16.6,,2.9,140,41,1,,,0,
152,¿ï»ê,2020-04-03 18:00,16.7,,1.5,160,39,1,,,0,
152,¿ï»ê,2020-04-03 19:00,15.7,,3.2,200,30,.3,,,0,
152,¿ï»ê,2020-04-03 20:00,15.2,,3.3,230,31,,,,0,
152,¿ï»ê,2020-04-03 21:00,13.4,,2,290,39,,,,0,
152,¿ï»ê,2020-04-03 22:00,12.7,,1.9,320,42,,,,0,
152,¿ï»ê,2020-04-03 23:00,11.3,,.7,360,45,,,,0,
152,¿ï»ê,2020-04-04 00:00,11.6,,2.4,340,41,,,,0,
152,¿ï»ê,2020-04-04 01:00,11,,2.7,360,43,,,,0,
152,¿ï»ê,2020-04-04 02:00,11,,4.1,340,39,,,,0,
152,¿ï»ê,2020-04-04 03:00,9.7,,2.6,340,45,,,,0,
152,¿ï»ê,2020-04-04 04:00,9.5,,2.7,290,43,,,,0,
152,¿ï»ê,2020-04-04 05:00,10.6,,2.9,270,33,,,,0,
152,¿ï»ê,2020-04-04 06:00,7.7,,.8,140,52,,,,0,
152,¿ï»ê,2020-04-04 07:00,10,,.3,0,43,.4,,,0,
152,¿ï»ê,2020-04-04 08:00,12.2,,.6,140,45,1,,,0,
152,¿ï»ê,2020-04-04 09:00,14.3,,1.3,160,33,1,,,0,
152,¿ï»ê,2020-04-04 10:00,17.7,,2.4,250,20,1,,,0,
152,¿ï»ê,2020-04-04 11:00,18.7,,2.1,320,17,1,,,0,
152,¿ï»ê,2020-04-04 12:00,20.1,,1.7,250,17,1,,,0,
152,¿ï»ê,2020-04-04 13:00,19.8,,3.4,360,19,1,,,0,
152,¿ï»ê,2020-04-04 14:00,14.5,,5.6,70,60,1,,,0,
152,¿ï»ê,2020-04-04 15:00,12.7,,3.9,70,63,1,,,0,
152,¿ï»ê,2020-04-04 16:00,12.2,,3.9,50,59,1,,,2,
152,¿ï»ê,2020-04-04 17:00,10.5,,3,70,61,.6,,,5,
152,¿ï»ê,2020-04-04 18:00,9.5,,3.2,50,62,.1,,,8,
152,¿ï»ê,2020-04-04 19:00,9.1,,3.6,20,64,0,,,10,
152,¿ï»ê,2020-04-04 20:00,8.6,,2.8,20,62,,,,10,
152,¿ï»ê,2020-04-04 21:00,8.2,,3,20,60,,,,8,
152,¿ï»ê,2020-04-04 22:00,7.9,,2.7,360,62,,,,4,
152,¿ï»ê,2020-04-04 23:00,7.6,,2.8,360,62,,,,3,
152,¿ï»ê,2020-04-05 00:00,7.1,,2.1,340,65,,,,5,
152,¿ï»ê,2020-04-05 01:00,5.9,,2.4,320,70,,,,4,
152,¿ï»ê,2020-04-05 02:00,5.1,,2.3,290,73,,,,1,
152,¿ï»ê,2020-04-05 03:00,5.1,,2.3,320,72,,,,0,
152,¿ï»ê,2020-04-05 04:00,4.2,,2.2,320,76,,,,0,
152,¿ï»ê,2020-04-05 05:00,4.1,,2.2,320,78,,,,0,
152,¿ï»ê,2020-04-05 06:00,3.7,,1.5,320,79,,,,0,
152,¿ï»ê,2020-04-05 07:00,4.6,,1.9,320,68,.6,,,0,
152,¿ï»ê,2020-04-05 08:00,7.1,,1.8,340,53,1,,,0,
152,¿ï»ê,2020-04-05 09:00,8.3,,3.1,340,40,1,,,0,
152,¿ï»ê,2020-04-05 10:00,10.8,,1.3,200,30,1,,,0,
152,¿ï»ê,2020-04-05 11:00,11.6,,1.9,90,25,1,,,0,
152,¿ï»ê,2020-04-05 12:00,12.4,,1.8,180,25,1,,,0,
152,¿ï»ê,2020-04-05 13:00,14.1,,2.9,180,25,1,,,0,
152,¿ï»ê,2020-04-05 14:00,13.6,,3.8,160,34,1,,,0,
152,¿ï»ê,2020-04-05 15:00,13.2,,3.6,140,37,1,,,0,
152,¿ï»ê,2020-04-05 16:00,12.6,,3.7,140,40,1,,,0,
152,¿ï»ê,2020-04-05 17:00,12.5,,3.2,160,42,1,,,0,
152,¿ï»ê,2020-04-05 18:00,11.3,,2.7,140,46,1,,,0,
152,¿ï»ê,2020-04-05 19:00,10.3,,2,140,48,.3,,,0,
152,¿ï»ê,2020-04-05 20:00,9.7,,1.8,200,47,,,,0,
152,¿ï»ê,2020-04-05 21:00,9.1,,2.1,230,40,,,,0,
152,¿ï»ê,2020-04-05 22:00,7.4,,.2,0,49,,,,0,
152,¿ï»ê,2020-04-05 23:00,7.1,,.4,0,50,,,,0,
152,¿ï»ê,2020-04-06 00:00,6.3,,.9,340,55,,,,0,
152,¿ï»ê,2020-04-06 01:00,5.2,,.6,110,62,,,,0,
152,¿ï»ê,2020-04-06 02:00,4.8,,.7,360,63,,,,0,
152,¿ï»ê,2020-04-06 03:00,5.8,,2.1,320,59,,,,0,
152,¿ï»ê,2020-04-06 04:00,4.3,,2.6,290,65,,,,0,
152,¿ï»ê,2020-04-06 05:00,4.8,,1.5,340,64,,,,0,
152,¿ï»ê,2020-04-06 06:00,4.2,,1.8,290,64,,,,0,
152,¿ï»ê,2020-04-06 07:00,6,,1.4,320,56,.6,,,0,
152,¿ï»ê,2020-04-06 08:00,8.7,,1.3,340,47,1,,,0,
152,¿ï»ê,2020-04-06 09:00,11.3,,1.1,360,36,1,,,0,
152,¿ï»ê,2020-04-06 10:00,13.2,,1.1,180,29,1,,,0,
152,¿ï»ê,2020-04-06 11:00,14.9,,1.7,160,24,1,,,0,
152,¿ï»ê,2020-04-06 12:00,15.1,,2.8,140,34,1,,,0,
152,¿ï»ê,2020-04-06 13:00,16.1,,3.6,140,36,1,,,0,
152,¿ï»ê,2020-04-06 14:00,15.9,,3.9,140,44,1,,,0,
152,¿ï»ê,2020-04-06 15:00,16.8,,3.8,110,44,1,,,2,
152,¿ï»ê,2020-04-06 16:00,15.7,,3.4,140,47,1,,,5,
152,¿ï»ê,2020-04-06 17:00,15.1,,3.4,180,49,.9,,,7,
152,¿ï»ê,2020-04-06 18:00,14.8,,2.8,180,46,.5,,,7,
152,¿ï»ê,2020-04-06 19:00,13.5,,2.5,200,53,0,,,8,
152,¿ï»ê,2020-04-06 20:00,12.8,,2.4,200,50,,,,5,
152,¿ï»ê,2020-04-06 21:00,12.2,,2,200,51,,,,6,
152,¿ï»ê,2020-04-06 22:00,10.7,,.8,320,58,,,,6,
152,¿ï»ê,2020-04-06 23:00,11,,1.1,270,58,,,,9,
152,¿ï»ê,2020-04-07 00:00,10.1,,1.5,360,62,,,,9,
152,¿ï»ê,2020-04-07 01:00,11.6,,2.3,340,47,,,,10,
152,¿ï»ê,2020-04-07 02:00,10.9,,2,320,41,,,,10,
152,¿ï»ê,2020-04-07 03:00,10.4,,1.6,320,42,,,,8,
152,¿ï»ê,2020-04-07 04:00,9.6,,1.8,270,44,,,,5,
152,¿ï»ê,2020-04-07 05:00,8.8,,2.6,320,46,,,,8,
152,¿ï»ê,2020-04-07 06:00,9,,2.4,320,41,,,,7,
152,¿ï»ê,2020-04-07 07:00,8.8,,2.9,320,41,0,,,6,
152,¿ï»ê,2020-04-07 08:00,10.6,,3.5,320,36,.7,,,2,
152,¿ï»ê,2020-04-07 09:00,12.8,,2.8,340,31,1,,,0,
152,¿ï»ê,2020-04-07 10:00,15.3,,2.6,320,27,1,,,0,
152,¿ï»ê,2020-04-07 11:00,17.6,,3.6,290,24,1,,,0,
152,¿ï»ê,2020-04-07 12:00,18.7,,3.5,320,23,1,,,0,
152,¿ï»ê,2020-04-07 13:00,19.3,,3.2,320,24,1,,,0,
