,env_slopesolar,env_levelsolar,env_modtemp,env_airtemp,pow_dcv,pow_dca,watt,기온,강수량,풍속,풍향,습도,일조,일사,적설,전운량,지중온도,match_solar,z_score
2018-10-29 10:00,515.2463768115942,588.536231884058,19.759420289855072,9.230434782608695,506.8222222222222,16.446666666666662,8364.182222222224,11.5,0.0,0.7,180.0,60.0,1.0,1.42,0.0,3.0,0.0,394.44444444444446,0.8096221994708406
2018-10-29 11:00,324.15714285714284,352.74285714285713,16.091428571428565,9.617142857142849,502.64814814814815,9.412962962962963,4758.025925925924,11.1,0.0,1.0,160.0,62.0,0.8,1.41,0.0,7.0,0.0,391.6666666666667,-0.10225174324236651
2018-10-29 12:00,90.1,72.32857142857142,10.198571428571421,8.752857142857144,491.4776119402985,2.817910447761195,1390.4880597014924,11.5,0.0,1.9,290.0,55.0,0.6,1.41,0.0,9.0,0.0,391.6666666666667,-0.953787222850925
2018-10-29 13:00,328.5857142857143,391.92857142857144,13.245714285714286,9.148571428571431,506.1090909090909,9.276363636363635,4696.494545454545,11.1,0.0,4.4,250.0,55.0,0.0,0.72,0.0,9.0,0.0,200.0,-0.11781093089284331
2018-10-29 14:00,135.88571428571427,114.02857142857142,11.162857142857135,9.718571428571437,499.640625,4.4328125,2220.2046874999996,10.5,0.0,3.0,250.0,66.0,0.0,0.51,0.0,8.0,0.0,141.66666666666666,-0.7439801843977127
2018-10-29 15:00,265.6811594202899,425.59420289855075,13.046376811594198,10.524637681159419,478.01666666666665,6.563333333333334,3119.1183333333324,11.8,0.0,3.9,290.0,51.0,0.5,1.07,0.0,9.0,0.0,297.22222222222223,-0.5166755799836964
2018-10-29 16:00,143.04285714285714,287.1142857142857,10.7757142857143,9.995714285714278,466.4925373134328,2.4895522388059703,1146.4268656716417,11.5,0.0,3.7,290.0,54.0,0.6,0.71,0.0,1.0,0.0,197.22222222222223,-1.015501975340124
2018-10-29 17:00,1.161764705882353,0.5147058823529411,7.9529411764705875,8.333823529411763,439.0344827586207,0.0,0.0,10.7,0.0,3.7,290.0,50.0,0.8,0.47,0.0,6.0,0.0,130.55555555555554,-1.3053942318421559
2018-10-30 09:00,398.54285714285714,408.8142857142857,10.59857142857143,4.3657142857142865,528.0816326530612,13.528571428571428,7150.008163265306,5.9,0.0,1.4,110.0,59.0,1.0,0.85,0.0,0.0,0.0,236.11111111111111,0.5025989882422358
2018-10-30 10:00,577.3285714285714,657.3428571428572,14.931428571428578,5.489999999999999,525.3095238095239,18.7047619047619,9824.404761904761,8.1,0.0,1.7,270.0,45.0,1.0,1.44,0.0,0.0,0.0,400.0,1.1788626802194326
2018-10-30 11:00,693.8571428571429,850.8142857142857,17.36,6.3285714285714265,517.3947368421053,21.707894736842103,11230.302631578947,9.5,0.0,2.9,320.0,44.0,1.0,1.94,0.0,0.0,0.0,538.8888888888889,1.5343663046154625
2018-10-30 12:00,741.4782608695652,975.8405797101449,18.830434782608698,7.175362318840582,516.25,22.28611111111111,11505.108333333334,10.4,0.0,2.8,290.0,42.0,1.0,2.22,0.0,0.0,0.0,616.6666666666666,1.6038552945952393
2018-10-30 13:00,714.0,1014.1714285714286,21.459999999999987,8.48714285714286,513.0769230769231,20.35897435897436,10445.548717948717,11.0,0.0,4.0,250.0,42.0,1.0,2.25,0.0,0.0,0.0,625.0,1.3359288031636896
2018-10-30 14:00,605.6142857142858,947.2285714285714,20.53285714285714,10.710000000000003,517.9565217391304,15.98260869565217,8274.939130434781,11.5,0.0,2.6,250.0,42.0,1.0,2.12,0.0,0.0,0.0,588.8888888888889,0.7870556651107764
2018-10-30 15:00,377.82608695652175,670.1159420289855,16.463768115942024,10.962318840579712,519.8363636363637,8.572727272727272,4492.69090909091,11.5,0.0,3.1,270.0,41.0,1.0,1.73,0.0,0.0,0.0,480.55555555555554,-0.16934591999497028
2018-10-30 16:00,117.55714285714286,256.07142857142856,9.688571428571427,9.221428571428568,482.3134328358209,2.0014925373134322,957.041791044776,9.8,0.0,3.5,250.0,46.0,1.0,1.16,0.0,0.0,0.0,322.22222222222223,-1.0633910019107145
2018-10-30 17:00,6.338235294117647,8.720588235294118,6.610294117647069,7.58382352941177,428.16279069767444,0.17209302325581394,74.91395348837209,9.1,0.0,2.9,250.0,51.0,1.0,0.52,0.0,0.0,0.0,144.44444444444446,-1.286451047875938
2018-10-31 09:00,396.5571428571429,411.98571428571427,12.301428571428573,5.914285714285711,522.82,13.412,7016.327999999998,8.3,0.0,1.6,340.0,59.0,1.0,0.85,0.0,0.0,0.0,236.11111111111111,0.46879583399058034
2018-10-31 10:00,574.6086956521739,660.3623188405797,16.21159420289855,6.781159420289859,523.2926829268292,18.74390243902439,9806.743902439022,10.0,0.0,2.2,270.0,50.0,1.0,1.47,0.0,0.0,0.0,408.3333333333333,1.1743968511678002
2018-10-31 11:00,687.4142857142857,849.7142857142857,19.92142857142856,7.840000000000008,512.6315789473684,21.505263157894735,11023.128947368421,10.6,0.0,2.3,270.0,42.0,1.0,1.96,0.0,0.0,0.0,544.4444444444445,1.481979145345217
2018-10-31 12:00,736.1285714285714,975.2285714285714,20.758571428571425,8.598571428571432,512.8157894736842,22.02631578947368,11295.189473684213,12.1,0.0,2.6,250.0,38.0,1.0,2.22,0.0,0.0,0.0,616.6666666666666,1.5507739740782387
2018-10-31 13:00,703.4571428571429,1005.6142857142858,21.821428571428573,9.365714285714288,515.75,19.9325,10277.332499999999,12.4,0.0,3.2,270.0,38.0,1.0,2.25,0.0,0.0,0.0,625.0,1.2933926585027544
2018-10-31 14:00,595.6376811594203,937.0579710144928,18.798550724637675,10.636231884057976,523.7608695652174,15.643478260869568,8191.25652173913,12.9,0.0,3.4,270.0,38.0,1.0,2.08,0.0,0.0,0.0,577.7777777777778,0.7658951872895013
2018-10-31 15:00,376.7857142857143,673.0428571428571,16.279999999999998,11.467142857142857,521.0909090909091,8.465454545454543,4459.703636363637,12.1,0.0,3.5,250.0,43.0,1.0,1.68,0.0,0.0,0.0,466.6666666666667,-0.17768727626731717
2018-10-31 16:00,40.875,62.0,9.375,9.624999999999998,493.875,1.325,656.3625000000001,10.6,0.0,4.0,270.0,48.0,1.0,1.14,0.0,0.0,0.0,316.6666666666667,-1.1394225402272342
2018-10-31 17:00,0.17142857142857143,0.22857142857142856,6.577142857142856,8.50857142857143,419.4,0.0,0.0,9.7,0.0,2.9,250.0,54.0,1.0,0.52,0.0,0.0,0.0,144.44444444444446,-1.3053942318421559
2018-11-01 09:00,378.27142857142854,396.9714285714286,15.075714285714286,7.067142857142864,525.843137254902,12.588235294117649,6618.98431372549,5.9,0.0,1.5,180.0,78.0,1.0,0.81,0.0,0.0,0.0,225.0,0.368321166770121
2018-11-01 10:00,552.0428571428571,641.0,22.265714285714285,9.194285714285718,511.0681818181818,17.70454545454546,9042.609090909089,9.8,0.0,1.0,160.0,59.0,1.0,1.4,0.0,0.0,0.0,388.8888888888889,0.9811732174418144
2018-11-01 11:00,667.1884057971015,830.6666666666666,25.70434782608695,10.901449275362317,502.35897435897436,20.61282051282052,10354.128205128203,12.0,0.0,1.4,230.0,52.0,1.0,1.86,0.0,0.0,0.0,516.6666666666666,1.3128116732832893
2018-11-01 12:00,720.1571428571428,959.2285714285714,22.188571428571425,10.975714285714286,508.2307692307692,21.55384615384615,10953.889743589745,13.8,0.0,1.8,270.0,39.0,1.0,2.14,0.0,0.0,0.0,594.4444444444445,1.4644709120484989
2018-11-01 13:00,694.1571428571428,997.7285714285714,22.54714285714286,11.615714285714288,511.2682926829268,19.717073170731705,10081.658536585368,15.2,0.0,2.2,290.0,38.0,1.0,2.19,0.0,0.0,0.0,608.3333333333334,1.2439133864344651
2018-11-01 14:00,588.6428571428571,932.1714285714286,22.051428571428556,13.492857142857146,516.3695652173913,15.443478260869565,7968.308695652174,16.0,0.0,1.9,270.0,33.0,1.0,2.0,0.0,0.0,0.0,555.5555555555555,0.7095192855012037
2018-11-01 15:00,376.69565217391306,679.1449275362319,18.018840579710137,13.74782608695652,515.2280701754386,8.34385964912281,4348.477192982456,16.1,0.0,1.5,290.0,32.0,1.0,1.64,0.0,0.0,0.0,455.55555555555554,-0.20581265052359476
2018-11-01 16:00,102.25714285714285,236.05714285714285,12.762857142857143,12.914285714285718,469.089552238806,1.6522388059701494,777.816417910448,14.6,0.0,2.8,340.0,33.0,1.0,1.08,0.0,0.0,0.0,300.0,-1.1087109864610505
2018-11-01 17:00,5.720588235294118,8.0,9.28088235294117,11.526470588235288,422.296875,0.09531249999999998,40.678124999999994,12.8,0.0,2.7,270.0,44.0,1.0,0.48,0.0,0.0,0.0,133.33333333333334,-1.295108121319429
2018-11-02 09:00,365.0285714285714,387.1714285714286,14.378571428571433,7.590000000000004,521.7884615384615,12.244230769230766,6388.0596153846145,10.4,0.0,0.5,140.0,59.0,1.0,0.76,0.0,0.0,0.0,211.11111111111111,0.3099281860326465
2018-11-02 10:00,540.1449275362319,631.304347826087,23.736231884057982,10.447826086956521,510.45238095238096,17.323809523809526,8837.252380952381,12.2,0.0,1.3,90.0,54.0,1.0,1.38,0.0,0.0,0.0,383.3333333333333,0.9292455089941355
2018-11-02 11:00,656.7571428571429,825.0571428571428,28.679999999999996,12.820000000000002,498.3720930232558,20.22093023255814,10076.369767441862,14.5,0.0,1.0,160.0,50.0,1.0,1.84,0.0,0.0,0.0,511.1111111111111,1.242576037086645
2018-11-02 12:00,706.3571428571429,950.3142857142857,30.975714285714282,14.49714285714285,493.1,20.86249999999999,10287.367500000002,15.5,0.0,0.7,160.0,45.0,1.0,2.12,0.0,0.0,0.0,588.8888888888889,1.2959301677683757
2018-11-02 13:00,688.4057971014493,999.9130434782609,32.378260869565224,15.657971014492748,492.8333333333333,19.3547619047619,9537.659523809525,16.5,0.0,1.5,340.0,45.0,1.0,2.14,0.0,0.0,0.0,594.4444444444445,1.1063545886858825
2018-11-02 14:00,574.5857142857143,917.3571428571429,29.667142857142867,18.025714285714294,500.625,14.866666666666669,7437.954166666663,17.5,0.0,1.7,200.0,40.0,1.0,1.97,0.0,0.0,0.0,547.2222222222222,0.5754107123707152
2018-11-02 15:00,375.9,687.8428571428572,24.96,18.30428571428571,496.35714285714283,8.40535714285714,4224.2017857142855,18.5,0.0,1.0,230.0,36.0,1.0,1.57,0.0,0.0,0.0,436.1111111111111,-0.23723766272406557
2018-11-02 16:00,96.87142857142857,226.05714285714285,15.774285714285712,16.045714285714293,459.87142857142857,1.624285714285714,746.8028571428571,17.2,0.0,1.2,230.0,39.0,1.0,1.02,0.0,0.0,0.0,283.3333333333333,-1.1165532582904119
2018-11-02 17:00,5.235294117647059,7.3088235294117645,11.538235294117655,14.372058823529402,417.21311475409834,0.09180327868852459,38.31967213114755,15.8,0.0,1.3,270.0,47.0,1.0,0.43,0.0,0.0,0.0,119.44444444444444,-1.2957044936171114
2018-11-03 09:00,368.34285714285716,394.8142857142857,18.444285714285712,9.77,522.4807692307693,12.219230769230773,6385.448076923078,10.3,0.0,0.9,110.0,72.0,1.0,0.76,0.0,0.0,0.0,211.11111111111111,0.30926781701982403
2018-11-03 10:00,543.1,640.4142857142857,26.601428571428574,12.794285714285714,506.9318181818182,17.097727272727276,8659.11590909091,12.3,0.0,1.0,180.0,62.0,1.0,1.33,0.0,0.0,0.0,369.44444444444446,0.8842008704397356
2018-11-03 11:00,658.8115942028985,832.463768115942,29.757971014492743,14.195652173913038,494.4047619047619,20.071428571428573,9922.630952380954,14.6,0.0,1.5,140.0,56.0,1.0,1.78,0.0,0.0,0.0,494.44444444444446,1.2037007338776218
2018-11-03 12:00,709.0142857142857,958.7428571428571,29.192857142857125,15.168571428571427,494.625,20.72,10248.404999999997,16.4,0.0,0.9,180.0,49.0,1.0,2.1,0.0,0.0,0.0,583.3333333333334,1.2860778802983461
2018-11-03 13:00,693.9714285714285,1013.6857142857143,29.451428571428565,16.287142857142854,496.74418604651163,19.386046511627903,9627.204651162792,17.8,0.0,0.9,270.0,32.0,1.0,2.18,0.0,0.0,0.0,605.5555555555555,1.1289974975399004
2018-11-03 14:00,565.8285714285714,905.5142857142857,26.442857142857136,17.861428571428576,505.2040816326531,14.510204081632653,7326.814285714287,18.7,0.0,1.5,200.0,32.0,1.0,1.99,0.0,0.0,0.0,552.7777777777778,0.547307226800551
2018-11-03 15:00,378.3623188405797,695.2463768115942,22.262318840579706,17.920289855072465,487.1929824561403,8.459649122807017,4202.061403508772,19.0,0.0,1.8,270.0,35.0,1.0,1.53,0.0,0.0,0.0,425.0,-0.24283621030661331
