,env_slopesolar,env_levelsolar,env_modtemp,env_airtemp,pow_dcv,pow_dca,watt,기온,강수량,풍속,풍향,습도,일조,일사,적설,전운량,지중온도,match_solar,z_score
2020-04-16 10:00,444.1818181818182,628.4848484848485,25.731818181818184,29.17272727272727,397.3181818181818,46.18181714144632,18340.399586822088,16.5,0.0,3.1,140.0,38.0,1.0,2.11,0.0,0.0,12.6,586.1111111111111,0.8498245734948052
2020-04-16 11:00,572.7611940298508,723.4925373134329,29.80597014925373,33.592537313432835,387.25373134328356,55.305968725859366,21408.77556900485,18.4,0.0,2.4,110.0,35.0,1.0,2.69,0.0,0.0,12.7,747.2222222222222,1.274748949300105
2020-04-16 12:00,662.7611940298508,757.0746268656717,33.325373134328345,37.135820895522386,380.8059701492537,59.81641666924795,22776.956244055986,20.4,0.0,2.0,140.0,32.0,1.0,3.05,0.0,0.0,12.8,847.2222222222222,1.4642215962999696
2020-04-16 13:00,678.939393939394,705.0,33.72272727272726,37.88030303030304,380.6969696969697,57.5772714903862,21913.45559027707,21.6,0.0,2.1,110.0,28.0,1.0,3.18,0.0,0.0,13.1,883.3333333333334,1.344639615980382
2020-04-16 14:00,650.3283582089553,618.0895522388059,35.66417910447761,39.02388059701492,383.2686567164179,52.08059544349796,19954.02477179005,23.0,0.0,2.0,250.0,26.0,1.0,3.0,0.0,6.0,13.5,833.3333333333334,1.0732876296807865
2020-04-16 15:00,546.030303030303,472.6515151515151,34.365151515151524,37.12272727272726,391.8030303030303,41.26363557757762,16160.160297509421,23.2,0.0,1.8,180.0,25.0,1.0,2.61,0.0,1.0,13.9,725.0,0.5478939025154514
2020-04-16 16:00,379.4179104477612,304.65671641791045,29.79701492537314,32.47164179104479,400.6865671641791,27.350745613895295,10957.628095911525,23.5,0.0,2.1,140.0,24.0,1.0,2.09,0.0,4.0,14.4,580.5555555555555,-0.172579325409614
2020-04-16 17:00,141.95454545454547,118.71212121212122,24.839393939393943,27.366666666666656,399.8181818181818,10.97727245995484,4392.818074948822,23.1,0.0,1.7,140.0,25.0,1.0,1.47,0.0,7.0,14.8,408.3333333333333,-1.0817077427339934
2020-04-17 09:00,10.651515151515152,11.803030303030303,9.286363636363642,9.568181818181811,382.3333333333333,1.8090908527374312,695.107554206345,10.9,0.3,3.4,110.0,82.0,0.0,0.12,0.0,10.0,14.2,33.333333333333336,-1.5937855793677695
2020-04-17 10:00,9.223880597014926,10.492537313432836,9.504477611940295,9.977611940298509,381.8358208955224,1.5611939750500528,591.5507254938566,10.4,0.3,2.5,110.0,85.0,0.0,0.05,0.0,10.0,14.1,13.88888888888889,-1.6081266578589808
2020-04-17 11:00,31.09090909090909,33.74242424242424,10.586363636363641,11.193939393939392,392.6060606060606,3.765151475415085,1488.5393783143063,10.8,0.0,2.2,110.0,81.0,0.0,0.14,0.0,10.0,14.0,38.888888888888886,-1.4839070884133143
2020-04-17 12:00,40.149253731343286,43.91044776119403,10.440298507462686,10.865671641791044,397.86567164179104,4.808955107162245,1925.070102474582,11.8,0.0,2.4,140.0,78.0,0.0,0.38,0.0,10.0,13.9,105.55555555555556,-1.4234540844265977
2020-04-17 13:00,64.40298507462687,70.28358208955224,10.734328358208952,11.398507462686565,388.2835820895522,7.316417715442736,2842.2044015108736,11.9,0.7,1.9,140.0,83.0,0.0,0.22,0.0,10.0,13.8,61.111111111111114,-1.2964446430117955
2020-04-17 14:00,195.13636363636363,199.15151515151516,12.85909090909091,14.499999999999998,378.6818181818182,19.00757544690917,6986.718061454382,12.1,3.2,1.5,140.0,88.0,0.0,0.52,0.0,10.0,13.7,144.44444444444446,-0.7224912258965861
2020-04-17 15:00,145.5820895522388,153.65671641791045,14.520895522388065,17.258208955223868,390.17910447761193,14.467163733582028,5612.711768456367,13.0,1.4,1.3,70.0,88.0,0.0,0.77,0.0,10.0,13.7,213.88888888888889,-0.9127706342203993
2020-04-17 16:00,107.83333333333333,110.71212121212122,12.59393939393939,14.521212121212121,400.09090909090907,10.553030100735675,4257.234765934189,13.3,0.0,2.6,320.0,85.0,0.0,0.49,0.0,10.0,13.7,136.11111111111111,-1.1004840117724688
2020-04-17 17:00,97.50746268656717,99.0,13.10298507462686,15.004477611940297,397.53731343283584,9.402984811298902,3756.7715369623147,13.7,0.0,3.3,320.0,85.0,0.0,0.66,0.0,8.0,13.7,183.33333333333334,-1.1697907155203904
2020-04-18 09:00,316.1969696969697,551.0454545454545,18.77878787878788,22.05000000000001,403.3636363636364,40.57575676657944,16339.113309802453,12.0,0.0,2.4,200.0,69.0,1.0,1.72,0.0,0.0,12.5,477.77777777777777,0.5726762295472908
2020-04-18 10:00,499.13432835820896,724.9104477611941,20.41343283582089,24.613432835820895,388.44776119402985,56.376117934042114,21886.112862658203,13.8,0.0,1.6,230.0,61.0,1.0,2.37,0.0,1.0,12.5,658.3333333333334,1.3408530554240072
2020-04-18 11:00,627.1060606060606,791.6969696969697,21.822727272727263,26.539393939393932,379.8636363636364,64.2757560990073,24400.73428610599,14.9,0.0,2.5,320.0,57.0,0.9,2.64,0.0,2.0,12.6,733.3333333333334,1.6890906719839782
2020-04-18 12:00,773.7878787878788,886.6212121212121,27.343939393939387,32.671212121212136,369.04545454545456,74.43636206424591,27468.469117598077,15.6,0.0,4.3,320.0,53.0,0.6,2.48,0.0,2.0,12.8,688.8888888888889,2.113926257967361
2020-04-18 13:00,763.9253731343283,800.223880597015,27.389552238805972,33.091044776119396,369.9850746268657,69.57611815609141,25741.109984981456,17.8,0.0,2.8,340.0,48.0,0.9,3.42,0.0,3.0,13.1,950.0,1.8747127438866793
2020-04-18 14:00,762.1212121212121,729.3030303030303,30.543939393939386,35.72272727272727,372.5151515151515,65.3969684658628,24349.911661610444,17.9,0.0,2.6,320.0,47.0,0.8,2.91,0.0,3.0,13.4,808.3333333333334,1.682052495399375
2020-04-18 15:00,700.0298507462686,607.3582089552239,28.998507462686565,34.08805970149255,377.57575757575756,57.50908949880902,21704.891892173117,19.4,0.0,2.5,290.0,45.0,0.7,2.56,0.0,3.0,13.8,711.1111111111111,1.3157566499595676
2020-04-18 16:00,500.5,408.9848484848485,28.52575757575758,31.71666666666666,386.1515151515151,39.39545405994763,15203.101327693823,18.7,0.0,3.2,290.0,47.0,0.6,1.89,0.0,4.0,14.2,525.0,0.41535548880108764
2020-04-18 17:00,333.13432835820896,228.91044776119404,22.65223880597015,24.88059701492538,396.9850746268657,23.83432765505215,9436.238527369182,17.5,0.0,4.6,270.0,54.0,0.4,1.08,0.0,1.0,14.6,300.0,-0.38326912239781213
2020-04-19 09:00,175.9402985074627,188.7910447761194,17.70895522388059,19.21194029850746,404.86567164179104,17.225372784173423,6974.916276177404,14.1,0.0,2.6,110.0,65.0,0.3,0.9,0.0,9.0,13.6,250.0,-0.7241255973919074
2020-04-19 10:00,184.75757575757575,198.83333333333334,18.80454545454545,20.434848484848484,403.92424242424244,18.181817835027672,7344.683193033447,14.6,0.0,2.2,90.0,62.0,0.0,0.56,0.0,9.0,13.5,155.55555555555554,-0.6729183863946647
2020-04-19 11:00,182.1044776119403,194.16417910447763,17.60149253731343,19.079104477611928,405.2985074626866,17.994029500591246,7293.51627598948,15.0,0.0,3.5,110.0,59.0,0.0,0.61,0.0,9.0,13.5,169.44444444444446,-0.6800042423696299
2020-04-19 12:00,188.46969696969697,200.66666666666666,19.380303030303033,20.954545454545443,403.1363636363636,18.642423832055442,7516.960440260047,15.1,0.0,3.8,90.0,55.0,0.0,0.59,0.0,9.0,13.6,163.88888888888889,-0.6490605534014792
2020-04-19 13:00,179.23880597014926,192.49253731343285,18.36417910447761,19.97164179104479,403.4029850746269,17.879104087601974,7214.235663684493,15.2,0.0,4.0,90.0,53.0,0.0,0.58,0.0,9.0,13.7,161.11111111111111,-0.6909834264372856
2020-04-19 14:00,98.07462686567165,105.6268656716418,17.713432835820907,18.683582089552242,398.2985074626866,10.277611675547075,4096.946163106296,15.3,0.0,3.9,70.0,52.0,0.0,0.72,0.0,10.0,13.8,200.0,-1.1226815960648913
2020-04-19 15:00,36.78787878787879,39.53030303030303,12.430303030303032,11.909090909090905,391.969696969697,4.483333215569016,1765.3181354855076,14.7,0.1,2.7,50.0,60.0,0.0,0.37,0.0,10.0,13.9,102.77777777777777,-1.4455773526475317
2020-04-19 16:00,21.149253731343283,22.671641791044777,10.786567164179099,11.032835820895526,385.82089552238807,2.8985073744361296,1119.4447420106092,13.1,1.0,1.3,200.0,72.0,0.0,0.18,0.0,10.0,13.9,50.0,-1.5350211985664197
2020-04-19 17:00,12.727272727272727,13.772727272727273,10.156060606060592,10.613636363636354,379.2121212121212,1.989393886291628,756.2121010874299,12.2,2.5,1.4,20.0,82.0,0.0,0.12,0.0,10.0,14.0,33.333333333333336,-1.5853235096627913
2020-04-20 09:00,79.77272727272727,85.98484848484848,14.071212121212127,14.790909090909091,394.8787878787879,8.416666457147299,3321.0271914294235,11.0,0.0,2.7,270.0,74.0,0.1,0.77,0.0,8.0,12.5,213.88888888888889,-1.230134817778855
2020-04-20 10:00,214.8507462686567,238.44776119402985,18.377611940298507,19.080597014925374,398.5074626865672,21.795522049291886,8665.76105936252,12.0,0.0,3.1,230.0,74.0,0.1,0.98,0.0,9.0,12.5,272.22222222222223,-0.4899687768944813
