,env_slopesolar,env_levelsolar,env_modtemp,env_airtemp,pow_totpower,기온,강수량,풍속,풍향,습도,일조,일사,적설,전운량,지중온도,match_solar
2019-12-31 13:00,545.9710144927536,862.6666666666666,0.8159420289855072,-7.836231884057973,4000.0,-5.5,0.0,3.6,290.0,50.0,1.0,1.9,0.0,0.0,0.0,527.7777777777778
2019-12-31 14:00,477.07246376811594,840.2028985507246,1.4144927536231886,-6.669565217391306,3000.0,-4.8,0.0,3.2,320.0,46.0,1.0,1.77,0.0,0.0,0.0,491.6666666666667
2019-12-31 15:00,343.17391304347825,736.4202898550725,-0.8753623188405797,-4.386956521739129,1000.0,-4.4,0.0,2.5,320.0,41.0,1.0,1.47,0.0,0.0,0.0,408.3333333333333
2019-12-31 16:00,89.05797101449275,204.3913043478261,-5.882608695652176,-6.105797101449278,0.0,-4.4,0.0,2.5,290.0,40.0,1.0,0.99,0.0,0.0,0.0,275.0
2019-12-31 17:00,2.787878787878788,5.909090909090909,-8.534848484848487,-7.321212121212125,0.0,-4.6,0.0,2.0,270.0,45.0,1.0,0.4,0.0,0.0,0.0,111.11111111111111
2020-01-01 09:00,48.0,37.94285714285714,-4.27857142857143,-5.67714285714286,0.0,-3.9,0.0,1.2,160.0,79.0,0.0,0.02,0.0,9.0,0.0,5.555555555555555
2020-01-01 10:00,78.3623188405797,61.405797101449274,-3.35072463768116,-5.18405797101449,1000.0,-3.5,0.0,1.5,160.0,82.0,0.0,0.18,0.0,9.0,0.0,50.0
2020-01-01 11:00,193.7391304347826,177.46376811594203,0.12753623188405777,-3.8608695652173917,2000.0,-3.0,0.0,1.5,140.0,83.0,0.0,0.24,0.0,9.0,0.0,66.66666666666667
2020-01-01 12:00,214.05714285714285,188.4857142857143,2.9957142857142878,-2.535714285714285,1000.0,-2.5,0.0,1.4,70.0,79.0,0.0,0.38,0.0,9.0,0.0,105.55555555555556
2020-01-01 13:00,208.85507246376812,185.7246376811594,4.420289855072462,-1.6318840579710145,2000.0,-1.5,0.0,1.7,140.0,80.0,0.0,0.73,0.0,9.0,0.0,202.77777777777777
2020-01-01 14:00,159.46376811594203,147.42028985507247,3.627536231884059,-0.8913043478260871,1000.0,-0.5,0.0,1.1,140.0,79.0,0.0,0.75,0.0,9.0,0.0,208.33333333333334
2020-01-01 15:00,104.71428571428571,99.45714285714286,2.2042857142857146,-0.6057142857142855,1000.0,0.0,0.0,1.2,160.0,79.0,0.0,0.52,0.0,9.0,0.0,144.44444444444446
2020-01-01 16:00,32.18840579710145,31.536231884057973,0.4608695652173908,-0.7159420289855073,0.0,0.2,0.0,1.2,160.0,80.0,0.0,0.34,0.0,8.0,0.0,94.44444444444444
2020-01-01 17:00,0.42424242424242425,0.15151515151515152,-1.495454545454544,-1.0984848484848493,0.0,0.1,0.0,0.7,180.0,85.0,0.0,0.11,0.0,9.0,0.0,30.555555555555557
2020-01-02 09:00,81.95652173913044,67.69565217391305,1.5782608695652183,-0.2478260869565215,1000.0,0.8,0.0,0.6,110.0,81.0,0.0,0.06,0.0,9.0,0.0,16.666666666666668
2020-01-02 10:00,149.17391304347825,124.6086956521739,4.511594202898548,0.8710144927536231,1000.0,1.6,0.0,0.9,160.0,78.0,0.0,0.26,0.0,9.0,0.0,72.22222222222223
2020-01-02 11:00,202.44117647058823,177.26470588235293,7.755882352941181,1.9823529411764704,2000.0,2.1,0.0,1.2,160.0,77.0,0.0,0.46,0.0,9.0,0.0,127.77777777777777
2020-01-02 12:00,170.65714285714284,139.37142857142857,7.807142857142857,2.5571428571428556,1000.0,2.4,0.0,1.4,140.0,77.0,0.0,0.42,0.0,9.0,0.0,116.66666666666667
2020-01-02 13:00,99.92753623188406,76.7536231884058,5.14782608695652,2.3217391304347803,1000.0,2.4,0.0,1.3,160.0,78.0,0.0,0.28,0.0,9.0,0.0,77.77777777777777
2020-01-02 14:00,78.22857142857143,60.871428571428574,3.8071428571428605,2.2242857142857155,1000.0,2.6,0.0,0.8,160.0,76.0,0.0,0.24,0.0,9.0,0.0,66.66666666666667
2020-01-02 15:00,59.114285714285714,54.67142857142857,3.585714285714283,2.3871428571428552,0.0,3.0,0.0,0.6,270.0,77.0,0.0,0.15,0.0,9.0,0.0,41.666666666666664
2020-01-02 16:00,19.217391304347824,13.27536231884058,2.534782608695653,2.124637681159421,0.0,3.2,0.0,1.1,250.0,80.0,0.0,0.19,0.0,9.0,0.0,52.77777777777778
2020-01-02 17:00,0.3230769230769231,0.07692307692307693,1.4846153846153864,1.8123076923076908,0.0,2.8,0.0,0.5,230.0,82.0,0.0,0.08,0.0,9.0,0.0,22.22222222222222
2020-01-03 09:00,156.5735294117647,186.02941176470588,-0.33676470588235313,-1.760294117647058,1000.0,-2.5,0.0,0.7,250.0,97.0,0.7,0.29,0.0,0.0,0.0,80.55555555555556
2020-01-03 10:00,330.5571428571429,424.75714285714287,4.118571428571428,-1.0700000000000005,3000.0,0.1,0.0,1.2,250.0,84.0,1.0,0.97,0.0,0.0,0.0,269.44444444444446
2020-01-03 11:00,446.7910447761194,609.6417910447761,8.967164179104476,0.4552238805970149,3000.0,1.5,0.0,1.6,290.0,74.0,1.0,1.42,0.0,0.0,0.0,394.44444444444446
2020-01-03 12:00,506.3768115942029,734.231884057971,12.20434782608696,1.702898550724638,3000.0,3.2,0.0,2.2,270.0,67.0,1.0,1.55,0.0,0.0,0.0,430.55555555555554
2020-01-03 13:00,517.2463768115942,811.9565217391304,13.656521739130437,2.5376811594202904,3000.0,3.4,0.0,2.5,290.0,58.0,1.0,1.59,0.0,0.0,0.0,441.6666666666667
2020-01-03 14:00,438.5072463768116,759.7536231884058,11.934782608695656,3.413043478260868,3000.0,4.5,0.0,3.0,250.0,59.0,1.0,1.56,0.0,0.0,0.0,433.3333333333333
2020-01-03 15:00,282.70588235294116,580.3823529411765,7.9897058823529425,5.129411764705879,1000.0,5.2,0.0,2.3,270.0,51.0,1.0,1.32,0.0,1.0,0.0,366.6666666666667
2020-01-03 16:00,86.62857142857143,182.54285714285714,3.074285714285713,3.280000000000002,0.0,4.4,0.0,2.5,290.0,55.0,1.0,0.86,0.0,1.0,0.0,238.88888888888889
2020-01-03 17:00,3.5606060606060606,5.9393939393939394,-0.11515151515151516,1.8318181818181811,0.0,3.1,0.0,2.0,270.0,57.0,1.0,0.35,0.0,0.0,0.0,97.22222222222223
2020-01-04 09:00,152.04347826086956,160.84057971014494,1.7942028985507246,-0.6550724637681165,2000.0,-0.7,0.0,0.4,0.0,92.0,0.0,0.04,0.0,7.0,0.0,11.11111111111111
2020-01-04 10:00,230.3913043478261,267.1304347826087,6.4318840579710175,0.7927536231884059,1000.0,0.8,0.0,0.4,0.0,89.0,0.3,0.39,0.0,6.0,0.0,108.33333333333333
2020-01-04 11:00,420.3333333333333,568.4927536231884,13.286956521739132,3.0724637681159432,3000.0,2.8,0.0,1.3,160.0,82.0,0.9,1.04,0.0,6.0,0.0,288.8888888888889
2020-01-04 12:00,493.6969696969697,710.4848484848485,11.786363636363635,3.456060606060605,3000.0,4.8,0.0,0.8,160.0,71.0,1.0,1.47,0.0,5.0,0.0,408.3333333333333
2020-01-04 13:00,500.3529411764706,772.4705882352941,11.939705882352944,3.983823529411765,3000.0,6.2,0.0,1.9,320.0,63.0,1.0,1.66,0.0,3.0,0.0,461.1111111111111
2020-01-04 14:00,426.3134328358209,728.2089552238806,10.686567164179104,4.52089552238806,2000.0,6.9,0.0,3.0,320.0,55.0,1.0,1.5,0.0,0.0,0.0,416.6666666666667
2020-01-04 15:00,302.7647058823529,618.2794117647059,8.524999999999993,5.99852941176471,1000.0,7.4,0.0,3.4,290.0,48.0,1.0,1.28,0.0,0.0,0.0,355.55555555555554
2020-01-04 16:00,83.72058823529412,174.5,4.108823529411765,4.17794117647059,0.0,6.9,0.0,2.5,270.0,57.0,1.0,0.84,0.0,0.0,0.0,233.33333333333334
2020-01-04 17:00,3.6769230769230767,7.076923076923077,1.7107692307692315,3.00923076923077,0.0,5.3,0.0,2.8,270.0,62.0,1.0,0.35,0.0,0.0,0.0,97.22222222222223
2020-01-05 09:00,172.1014492753623,210.8840579710145,0.9260869565217389,-1.0304347826086964,1000.0,-3.1,0.0,0.5,200.0,86.0,0.9,0.33,0.0,0.0,0.0,91.66666666666667
2020-01-05 10:00,350.9710144927536,455.8985507246377,9.124637681159422,0.5072463768115942,3000.0,0.5,0.0,1.1,110.0,74.0,1.0,0.82,0.0,0.0,0.0,227.77777777777777
2020-01-05 11:00,470.57971014492756,648.304347826087,15.265217391304343,2.3318840579710143,3000.0,2.0,0.0,1.4,140.0,67.0,1.0,1.31,0.0,2.0,0.0,363.8888888888889
2020-01-05 12:00,499.768115942029,716.6811594202899,18.701449275362325,4.37391304347826,3000.0,4.0,0.0,1.0,200.0,53.0,1.0,1.69,0.0,4.0,0.0,469.44444444444446
2020-01-05 13:00,435.3188405797101,628.4492753623189,17.28695652173914,5.2043478260869565,3000.0,5.2,0.0,1.3,160.0,47.0,1.0,1.76,0.0,4.0,0.0,488.8888888888889
2020-01-05 14:00,295.6376811594203,435.3623188405797,11.527536231884062,4.839130434782609,2000.0,5.7,0.0,1.7,110.0,47.0,1.0,1.48,0.0,8.0,0.0,411.1111111111111
2020-01-05 15:00,165.07246376811594,217.47826086956522,7.944927536231882,5.0565217391304325,1000.0,5.9,0.0,1.1,90.0,43.0,0.7,0.99,0.0,8.0,0.0,275.0
2020-01-05 16:00,66.30434782608695,73.89855072463769,4.595652173913045,4.340579710144929,1000.0,6.2,0.0,0.3,0.0,43.0,0.0,0.59,0.0,8.0,0.0,163.88888888888889
2020-01-05 17:00,2.6865671641791047,2.029850746268657,1.6671641791044784,3.5104477611940332,0.0,5.6,0.0,0.7,250.0,44.0,0.0,0.25,0.0,8.0,0.0,69.44444444444444
2020-01-06 09:00,23.1875,17.25,2.3468749999999985,1.6812500000000012,1000.0,3.3,0.0,1.5,70.0,63.0,0.0,0.0,0.0,10.0,0.0,0.0
2020-01-06 10:00,89.38805970149254,72.25373134328358,3.0223880597014916,2.0373134328358207,0.0,4.1,0.0,2.3,90.0,67.0,0.0,0.12,0.0,10.0,0.0,33.333333333333336
2020-01-06 11:00,185.31884057971016,165.0,6.313043478260872,2.615942028985507,2000.0,4.7,0.0,1.9,90.0,68.0,0.0,0.4,0.0,10.0,0.0,111.11111111111111
2020-01-06 12:00,86.6376811594203,70.21739130434783,4.997101449275362,2.56666666666667,1000.0,4.3,0.1,3.0,110.0,73.0,0.0,0.35,0.0,10.0,0.0,97.22222222222223
2020-01-06 13:00,80.92753623188406,63.85507246376812,4.0,2.4144927536231906,0.0,4.5,0.0,3.0,90.0,71.0,0.0,0.39,0.0,10.0,0.0,108.33333333333333
2020-01-06 14:00,66.84285714285714,51.44285714285714,2.897142857142854,2.302857142857144,1000.0,4.1,0.0,2.3,90.0,82.0,0.0,0.24,0.0,10.0,0.0,66.66666666666667
2020-01-06 15:00,25.318840579710145,18.985507246376812,2.4623188405797114,2.1188405797101457,0.0,3.9,0.4,3.1,90.0,83.0,0.0,0.22,0.0,10.0,0.0,61.111111111111114
2020-01-06 16:00,1.144927536231884,0.2463768115942029,1.2681159420289874,1.3927536231884052,0.0,3.9,0.0,2.9,90.0,89.0,0.0,0.1,0.0,10.0,0.0,27.77777777777778
2020-01-07 09:00,13.771428571428572,9.742857142857142,4.167142857142858,3.719999999999999,0.0,6.5,7.1,1.2,70.0,100.0,0.0,0.0,0.0,10.0,0.0,0.0
2020-01-07 10:00,25.44927536231884,18.971014492753625,4.639130434782603,4.268115942028989,1000.0,6.7,0.0,1.6,90.0,100.0,0.0,0.0,0.0,10.0,0.0,0.0
2020-01-07 11:00,31.557142857142857,23.728571428571428,4.832857142857141,4.065714285714282,0.0,7.0,0.0,1.7,90.0,100.0,0.0,0.04,0.0,10.0,0.0,11.11111111111111
2020-01-07 12:00,23.6,17.057142857142857,5.049999999999994,4.198571428571434,0.0,7.3,3.8,1.9,90.0,100.0,0.0,0.14,0.0,10.0,0.0,38.888888888888886
2020-01-07 13:00,18.043478260869566,12.579710144927537,5.199999999999994,4.305797101449279,0.0,7.5,0.0,1.9,90.0,100.0,0.0,0.09,0.0,10.0,0.0,25.0
2020-01-07 14:00,17.885714285714286,12.714285714285714,5.275714285714293,4.522857142857143,1000.0,7.6,0.0,2.2,90.0,100.0,0.0,0.07,0.0,10.0,0.0,19.444444444444443
2020-01-07 15:00,1.7857142857142858,0.44285714285714284,5.077142857142859,4.5,0.0,7.7,3.4,2.2,90.0,100.0,0.0,0.05,0.0,10.0,0.0,13.88888888888889
2020-01-07 16:00,2.7794117647058822,1.6323529411764706,4.9132352941176505,4.398529411764708,0.0,7.8,0.0,2.3,70.0,100.0,0.0,0.02,0.0,10.0,0.0,5.555555555555555
2020-01-08 09:00,38.15942028985507,28.492753623188406,2.5405797101449283,1.202898550724639,0.0,3.3,0.1,4.4,270.0,99.0,0.0,0.0,0.0,10.0,0.0,0.0
2020-01-08 10:00,67.14285714285714,49.957142857142856,3.797142857142862,1.862857142857145,1000.0,3.6,0.0,3.4,270.0,98.0,0.0,0.1,0.0,10.0,0.0,27.77777777777778
2020-01-08 11:00,87.53623188405797,67.15942028985508,4.047826086956522,2.0608695652173905,1000.0,3.7,0.0,3.5,270.0,96.0,0.0,0.25,0.0,10.0,0.0,69.44444444444444
2020-01-08 12:00,95.18840579710145,75.23188405797102,4.065217391304349,2.1985507246376823,0.0,3.4,0.0,3.1,270.0,97.0,0.0,0.33,0.0,10.0,0.0,91.66666666666667
2020-01-08 13:00,86.12857142857143,69.67142857142858,4.0785714285714265,2.2985714285714294,1000.0,4.1,0.0,2.8,270.0,95.0,0.0,0.48,0.0,10.0,0.0,133.33333333333334
2020-01-08 14:00,80.82608695652173,62.927536231884055,4.647826086956519,2.7739130434782595,1000.0,4.0,0.0,2.8,270.0,95.0,0.0,0.58,0.0,10.0,0.0,161.11111111111111
2020-01-08 15:00,37.492753623188406,28.89855072463768,4.010144927536231,2.8289855072463763,0.0,4.2,0.0,2.7,250.0,93.0,0.0,0.45,0.0,10.0,0.0,125.0
2020-01-08 16:00,6.028985507246377,3.5942028985507246,3.518840579710144,2.846376811594206,0.0,3.8,0.0,4.0,250.0,95.0,0.0,0.37,0.0,10.0,0.0,102.77777777777777
2020-01-09 09:00,157.04347826086956,169.8985507246377,-1.5101449275362313,-2.907246376811595,2000.0,-0.7,0.0,2.4,290.0,84.0,0.6,0.24,0.0,3.0,0.0,66.66666666666667
2020-01-09 10:00,318.5072463768116,358.95652173913044,1.9826086956521733,-2.517391304347827,2000.0,-0.2,0.0,2.5,290.0,81.0,1.0,0.8,0.0,5.0,0.0,222.22222222222223
2020-01-09 11:00,443.77941176470586,580.7941176470588,5.1426470588235285,-1.8911764705882348,4000.0,0.0,0.0,3.2,290.0,78.0,0.8,0.83,0.0,5.0,0.0,230.55555555555554
2020-01-09 12:00,519.9571428571429,729.8571428571429,7.217142857142861,-1.2971428571428572,3000.0,0.7,0.0,3.1,320.0,74.0,0.9,1.22,0.0,2.0,0.0,338.8888888888889
2020-01-09 13:00,496.4492753623188,742.304347826087,8.156521739130437,-0.3623188405797099,4000.0,1.8,0.0,2.9,270.0,64.0,1.0,1.78,0.0,0.0,0.0,494.44444444444446
2020-01-09 14:00,429.69565217391306,695.7246376811594,7.8478260869565215,0.4695652173913043,3000.0,2.5,0.0,3.4,320.0,65.0,1.0,1.66,0.0,0.0,0.0,461.1111111111111
2020-01-09 15:00,285.84057971014494,535.2028985507246,6.004347826086957,2.2797101449275368,1000.0,2.7,0.0,2.2,320.0,61.0,1.0,1.32,0.0,0.0,0.0,366.6666666666667
2020-01-09 16:00,87.65217391304348,162.92753623188406,0.8130434782608696,0.4188405797101445,0.0,2.2,0.0,3.7,270.0,70.0,1.0,0.86,0.0,0.0,0.0,238.88888888888889
2020-01-09 17:00,5.731343283582089,9.253731343283581,-2.0104477611940297,-0.8805970149253732,1000.0,1.0,0.0,2.9,270.0,76.0,1.0,0.35,0.0,0.0,0.0,97.22222222222223
2020-01-10 09:00,129.66176470588235,125.70588235294117,-0.213235294117647,-2.225000000000001,0.0,-2.4,0.0,0.3,0.0,97.0,0.2,0.18,0.0,6.0,0.0,50.0
2020-01-10 10:00,295.4117647058824,342.6617647058824,5.333823529411763,-0.8941176470588236,2000.0,-0.7,0.0,0.6,270.0,91.0,0.9,0.71,0.0,4.0,0.0,197.22222222222223
2020-01-10 11:00,434.0,563.3235294117648,9.966176470588236,0.22058823529411767,3000.0,0.7,0.0,1.0,160.0,79.0,1.0,1.32,0.0,4.0,0.0,366.6666666666667
2020-01-10 12:00,501.02941176470586,703.1323529411765,12.288235294117651,1.4205882352941177,4000.0,2.0,0.0,0.8,50.0,70.0,1.0,1.95,0.0,0.0,0.0,541.6666666666666
2020-01-10 13:00,495.536231884058,745.4202898550725,12.259420289855075,1.9275362318840583,3000.0,2.9,0.0,1.5,270.0,66.0,1.0,1.87,0.0,0.0,0.0,519.4444444444445
2020-01-10 14:00,462.6231884057971,769.231884057971,11.508695652173918,2.6637681159420286,3000.0,3.4,0.0,1.8,270.0,61.0,1.0,1.57,0.0,0.0,0.0,436.1111111111111
2020-01-10 15:00,316.82608695652175,616.0,8.765217391304347,4.788405797101451,1000.0,4.1,0.0,3.1,230.0,66.0,1.0,1.33,0.0,0.0,0.0,369.44444444444446
2020-01-10 16:00,104.38571428571429,221.77142857142857,3.0385714285714265,2.7200000000000006,1000.0,4.2,0.0,2.6,250.0,62.0,1.0,0.88,0.0,0.0,0.0,244.44444444444446
2020-01-10 17:00,4.590909090909091,6.742424242424242,-0.3818181818181819,1.309090909090908,0.0,3.3,0.0,2.2,270.0,66.0,1.0,0.37,0.0,0.0,0.0,102.77777777777777
2020-01-11 09:00,159.05797101449275,177.5072463768116,-0.7840579710144929,-1.2579710144927534,1000.0,-2.4,0.0,0.1,0.0,100.0,0.0,0.17,0.0,8.0,0.0,47.22222222222222
2020-01-11 10:00,291.2173913043478,356.15942028985506,5.821739130434782,0.18840579710144928,2000.0,0.3,0.0,0.6,270.0,96.0,0.9,0.67,0.0,0.0,0.0,186.11111111111111
2020-01-11 11:00,455.72857142857146,604.3142857142857,8.844285714285716,0.7485714285714287,4000.0,2.0,0.0,1.8,290.0,82.0,1.0,1.56,0.0,1.0,0.0,433.3333333333333
2020-01-11 12:00,519.7272727272727,731.439393939394,11.806060606060605,1.8984848484848487,3000.0,3.2,0.0,2.2,290.0,70.0,1.0,1.6,0.0,3.0,0.0,444.44444444444446
2020-01-11 13:00,522.7014925373135,793.3283582089553,11.983582089552238,2.256716417910448,3000.0,3.7,0.0,2.3,290.0,69.0,1.0,1.47,0.0,3.0,0.0,408.3333333333333
2020-01-11 14:00,441.6470588235294,728.4558823529412,10.6235294117647,2.813235294117647,3000.0,4.1,0.0,3.2,270.0,67.0,1.0,1.6,0.0,3.0,0.0,444.44444444444446
2020-01-11 15:00,302.86567164179104,575.4477611940298,7.649253731343284,3.9149253731343276,1000.0,3.9,0.0,3.2,270.0,65.0,1.0,1.42,0.0,2.0,0.0,394.44444444444446
2020-01-11 16:00,92.6470588235294,180.41176470588235,2.394117647058823,2.1029411764705883,1000.0,3.4,0.0,3.9,270.0,61.0,1.0,0.96,0.0,2.0,0.0,266.6666666666667
2020-01-11 17:00,6.181818181818182,12.090909090909092,-0.7848484848484845,0.5424242424242423,0.0,1.8,0.0,3.0,270.0,71.0,0.8,0.38,0.0,3.0,0.0,105.55555555555556
2020-01-12 09:00,133.2753623188406,147.20289855072463,-1.7115942028985498,-3.0608695652173927,1000.0,-1.7,0.0,1.5,270.0,82.0,0.7,0.3,0.0,9.0,0.0,83.33333333333333
2020-01-12 10:00,322.5652173913044,392.8550724637681,4.4463768115942015,-1.650724637681158,3000.0,-1.1,0.0,1.8,290.0,75.0,0.7,0.54,0.0,7.0,0.0,150.0
2020-01-12 11:00,452.81159420289856,593.8695652173913,8.549275362318838,-0.5217391304347827,3000.0,0.0,0.0,2.4,290.0,63.0,1.0,1.27,0.0,2.0,0.0,352.77777777777777
2020-01-12 12:00,529.6666666666666,746.4927536231884,10.69420289855072,0.24782608695652175,4000.0,1.3,0.0,3.0,270.0,65.0,1.0,1.61,0.0,3.0,0.0,447.22222222222223
2020-01-12 13:00,529.1911764705883,799.1470588235294,12.57647058823529,1.3852941176470586,4000.0,1.3,0.0,5.0,270.0,70.0,1.0,1.84,0.0,2.0,0.0,511.1111111111111
2020-01-12 14:00,464.3333333333333,753.6811594202899,10.342028985507243,1.5956521739130436,3000.0,1.9,0.0,3.7,290.0,69.0,1.0,1.92,0.0,1.0,0.0,533.3333333333334
2020-01-12 15:00,302.5652173913044,583.3913043478261,6.3695652173913,2.6869565217391296,1000.0,2.1,0.0,3.1,270.0,67.0,1.0,1.37,0.0,2.0,0.0,380.55555555555554
2020-01-12 16:00,111.04285714285714,226.27142857142857,1.6942857142857148,0.9157142857142865,1000.0,1.3,0.0,3.6,270.0,71.0,1.0,1.0,0.0,3.0,0.0,277.77777777777777
2020-01-12 17:00,4.544117647058823,7.161764705882353,-1.7941176470588218,-0.861764705882353,0.0,0.8,0.0,3.0,270.0,73.0,0.9,0.36,0.0,4.0,0.0,100.0
2020-01-13 09:00,173.0441176470588,191.08823529411765,-1.902941176470587,-3.989705882352942,2000.0,-1.7,0.0,2.5,320.0,80.0,0.1,0.16,0.0,7.0,0.0,44.44444444444444
2020-01-13 10:00,374.13235294117646,467.6029411764706,3.2750000000000004,-3.110294117647059,3000.0,-1.6,0.0,3.7,320.0,80.0,0.7,0.57,0.0,5.0,0.0,158.33333333333334
2020-01-13 11:00,495.4492753623188,658.1884057971015,6.675362318840582,-2.378260869565216,4000.0,-0.3,0.0,4.2,290.0,60.0,1.0,1.29,0.0,1.0,0.0,358.3333333333333
2020-01-13 12:00,567.304347826087,804.6666666666666,7.705797101449276,-2.0173913043478255,4000.0,-0.4,0.0,4.1,270.0,57.0,1.0,1.81,0.0,0.0,0.0,502.77777777777777
2020-01-13 13:00,571.768115942029,874.4202898550725,8.41014492753623,-1.297101449275362,4000.0,-0.1,0.0,3.5,270.0,56.0,1.0,1.93,0.0,0.0,0.0,536.1111111111111
2020-01-13 14:00,504.36764705882354,848.3823529411765,7.51617647058824,-0.9926470588235294,3000.0,0.3,0.0,3.8,270.0,58.0,1.0,1.88,0.0,0.0,0.0,522.2222222222222
2020-01-13 15:00,369.69565217391306,740.2463768115942,6.017391304347825,1.2231884057971016,1000.0,0.4,0.0,3.9,270.0,57.0,1.0,1.58,0.0,0.0,0.0,438.8888888888889
2020-01-13 16:00,116.38235294117646,258.0,-0.7588235294117641,-1.232352941176471,1000.0,0.0,0.0,4.0,270.0,57.0,1.0,1.12,0.0,0.0,0.0,311.1111111111111
2020-01-13 17:00,12.073529411764707,37.11764705882353,-3.7294117647058775,-2.4632352941176445,0.0,-0.5,0.0,2.7,270.0,55.0,1.0,0.51,0.0,0.0,0.0,141.66666666666666
2020-01-14 09:00,149.955223880597,164.13432835820896,-1.953731343283583,-4.1358208955223885,1000.0,-2.8,0.0,1.0,340.0,81.0,0.3,0.19,0.0,4.0,0.0,52.77777777777778
2020-01-14 10:00,310.0289855072464,370.82608695652175,5.928985507246378,-2.0318840579710145,2000.0,-1.2,0.0,1.4,140.0,66.0,1.0,0.68,0.0,6.0,0.0,188.88888888888889
2020-01-14 11:00,436.0144927536232,556.5072463768116,9.198550724637682,-1.0536231884057972,3000.0,-0.3,0.0,1.2,160.0,60.0,1.0,1.18,0.0,2.0,0.0,327.77777777777777
2020-01-14 12:00,503.0735294117647,700.0294117647059,11.585294117647061,0.3411764705882353,4000.0,0.8,0.0,0.9,250.0,55.0,1.0,1.57,0.0,0.0,0.0,436.1111111111111
2020-01-14 13:00,503.8235294117647,750.6470588235294,10.355882352941173,0.6088235294117648,3000.0,1.8,0.0,1.1,180.0,54.0,1.0,1.61,0.0,2.0,0.0,447.22222222222223
2020-01-14 14:00,440.60869565217394,715.7826086956521,9.543478260869568,1.3594202898550733,3000.0,2.6,0.0,1.4,290.0,50.0,1.0,1.48,0.0,0.0,0.0,411.1111111111111
2020-01-14 15:00,351.28985507246375,681.7101449275362,5.863768115942027,2.130434782608696,2000.0,2.8,0.0,2.5,270.0,52.0,1.0,1.18,0.0,0.0,0.0,327.77777777777777
2020-01-14 16:00,115.32857142857142,245.4142857142857,1.0057142857142845,0.6742857142857145,0.0,2.3,0.0,3.1,270.0,58.0,1.0,0.88,0.0,0.0,0.0,244.44444444444446
2020-01-14 17:00,11.253731343283581,27.597014925373134,-2.27313432835821,-0.5985074626865666,0.0,1.1,0.0,3.4,270.0,61.0,1.0,0.41,0.0,0.0,0.0,113.88888888888889
2020-01-15 09:00,158.60294117647058,184.5,-3.10294117647059,-4.780882352941174,1000.0,-4.3,0.0,0.5,270.0,78.0,0.9,0.42,0.0,0.0,0.0,116.66666666666667
2020-01-15 10:00,372.8235294117647,462.9117647058824,3.6485294117647062,-3.4132352941176474,3000.0,-2.2,0.0,1.1,270.0,58.0,1.0,1.07,0.0,0.0,0.0,297.22222222222223
2020-01-15 11:00,506.9142857142857,670.2857142857143,6.7200000000000015,-2.601428571428572,4000.0,-1.4,0.0,1.6,340.0,51.0,1.0,1.42,0.0,0.0,0.0,394.44444444444446
2020-01-15 12:00,578.1029411764706,815.9117647058823,9.425000000000002,-1.5499999999999994,4000.0,0.0,0.0,3.2,290.0,43.0,1.0,1.8,0.0,0.0,0.0,500.0
2020-01-15 13:00,573.1617647058823,869.2205882352941,10.02352941176471,-0.5985294117647062,4000.0,0.9,0.0,2.8,320.0,38.0,1.0,1.95,0.0,0.0,0.0,541.6666666666666
2020-01-15 14:00,500.768115942029,832.7971014492754,8.468115942028984,0.004347826086956547,3000.0,1.6,0.0,3.5,340.0,45.0,1.0,1.88,0.0,0.0,0.0,522.2222222222222
2020-01-15 15:00,361.38235294117646,710.6176470588235,6.366176470588236,1.9558823529411764,2000.0,2.0,0.0,3.4,320.0,48.0,1.0,1.52,0.0,0.0,0.0,422.22222222222223
2020-01-15 16:00,112.75,244.2941176470588,1.2264705882352933,0.6529411764705885,0.0,1.9,0.0,3.4,290.0,55.0,1.0,1.04,0.0,0.0,0.0,288.8888888888889
2020-01-15 17:00,11.328358208955224,30.388059701492537,-2.6462686567164186,-0.8597014925373132,1000.0,1.1,0.0,2.1,270.0,64.0,1.0,0.49,0.0,0.0,0.0,136.11111111111111
2020-01-16 09:00,148.5735294117647,161.61764705882354,-1.9955882352941179,-3.6161764705882344,1000.0,-4.3,0.0,0.7,270.0,87.0,0.0,0.11,0.0,7.0,0.0,30.555555555555557
2020-01-16 10:00,294.4927536231884,358.9855072463768,3.772463768115941,-2.350724637681158,2000.0,-2.0,0.0,1.3,290.0,72.0,1.0,0.92,0.0,6.0,0.0,255.55555555555554
2020-01-16 11:00,479.5882352941176,631.0882352941177,9.200000000000003,-1.2161764705882352,4000.0,0.0,0.0,1.8,320.0,54.0,1.0,1.59,0.0,8.0,0.0,441.6666666666667
2020-01-16 12:00,550.8823529411765,770.5294117647059,12.194117647058823,0.06470588235294117,4000.0,0.7,0.0,2.7,290.0,52.0,1.0,1.38,0.0,3.0,0.0,383.3333333333333
2020-01-16 13:00,554.1884057971015,832.7971014492754,13.878260869565214,1.0594202898550724,4000.0,2.1,0.0,3.2,290.0,40.0,1.0,1.92,0.0,0.0,0.0,533.3333333333334
2020-01-16 14:00,443.4117647058824,707.0735294117648,11.754411764705885,2.0705882352941174,2000.0,3.3,0.0,2.2,290.0,35.0,1.0,1.83,0.0,2.0,0.0,508.3333333333333
